EnsembleID,S518NP,P3005NP,P3185NP,P3190NP,P3236NP,P3071NP
ENSG00000014216,6.841889005,6.706300547,6.8338195,6.879275311,7.463999986,6.646550173
ENSG00000014257,2.721037898,2.041553926,2.440884036,2.142135943,3.116372234,1.977737121
ENSG00000014641,5.62816597,5.298647272,3.953204495,4.831884545,2.911645409,4.053370258
ENSG00000014824,5.128812203,4.689565934,5.070244864,4.831884545,4.947334346,4.871213364
ENSG00000014914,4.758660962,4.349280359,0.491495743,2.891885759,2.029594888,1.977737121
ENSG00000014919,2.779574869,3.614691438,1.773077512,3.748342975,2.277317989,2.69412117
ENSG00000015133,6.356667172,6.668351268,6.614387461,6.939445433,7.41311455,6.01629705
ENSG00000015153,4.37788897,5.394743376,4.129387603,5.14972242,4.776685472,5.389960554
ENSG00000015171,5.750275354,5.797677391,6.039738724,5.769550583,5.479629359,5.101519966
ENSG00000015285,6.422437243,6.848839393,6.643712265,7.157787634,7.017025285,6.274099312
ENSG00000015475,5.979811803,5.931862265,5.513116786,5.630460466,5.967963445,4.740623486
ENSG00000015479,8.312191202,2.771436164,5.070244864,4.780173302,4.892663871,4.597025657
ENSG00000015520,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000015532,2.308969626,0.491495743,1.773077512,3.382757049,4.18846104,4.437538838
ENSG00000015568,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000015676,5.941868795,5.195690639,4.675192218,4.976748242,4.756415805,3.170636651
ENSG00000016391,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000016864,3.04118152,2.041553926,2.440884036,3.236936377,3.295624694,1.977737121
ENSG00000017260,5.960965034,5.298647272,6.039738724,5.990419067,7.185683031,6.365569773
ENSG00000017427,2.529666094,0.491495743,1.773077512,1.770364417,0.491495743,2.69412117
ENSG00000017483,3.178035596,4.529432785,3.240861564,3.236936377,3.598591771,4.871213364
ENSG00000017797,6.701343137,6.505707139,7.192432928,7.063598553,6.725317269,7.028801877
ENSG00000018189,5.423122535,3.903118235,2.440884036,3.382757049,3.729138123,3.170636651
ENSG00000018280,4.758660962,3.903118235,4.129387603,5.476515831,7.779867898,2.69412117
ENSG00000018408,6.292787904,4.349280359,4.675192218,4.552524357,1.352299484,4.740623486
ENSG00000018510,4.653031536,4.96471016,5.308608366,5.14972242,4.911118514,5.101519966
ENSG00000018610,3.912400474,4.529432785,4.28637771,4.205755876,3.455046577,4.437538838
ENSG00000018625,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000018699,4.152807742,4.349280359,5.994929239,5.715512814,5.6431154,5.836139255
ENSG00000018869,0.491495743,2.771436164,1.773077512,1.770364417,1.553663305,0.491495743
ENSG00000019144,0.747543474,2.041553926,2.440884036,2.437467618,1.118199498,3.170636651
ENSG00000019169,0.491495743,4.143378292,2.895625316,3.515182447,0.83861323,1.977737121
ENSG00000019485,1.729927308,2.771436164,1.773077512,2.891885759,2.158766942,1.977737121
ENSG00000019549,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000019582,8.850919156,9.274985147,8.883240132,9.007906801,8.797736308,8.845022921
ENSG00000019991,3.454432335,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000019995,5.376474374,5.084818068,6.125386839,5.443652729,4.650562059,5.474575202
ENSG00000020129,0.491495743,0.491495743,2.440884036,2.891885759,1.73033331,0.491495743
ENSG00000020181,0.491495743,2.041553926,1.773077512,0.491495743,1.352299484,1.977737121
ENSG00000020256,0.491495743,2.041553926,2.440884036,2.891885759,2.583770537,0.491495743
ENSG00000020426,1.729927308,4.689565934,4.427948733,4.780173302,3.99441573,4.437538838
ENSG00000020577,5.31842958,3.903118235,2.895625316,2.682494716,3.350746063,3.170636651
ENSG00000020633,6.150326663,5.569632511,5.800324395,6.078682055,4.126634481,6.071674844
ENSG00000020922,5.612149142,4.529432785,6.166376665,5.540078094,5.540166033,4.740623486
ENSG00000021300,1.320785797,2.041553926,3.752473184,2.142135943,0.83861323,0.491495743
ENSG00000021355,7.682006049,7.097559988,7.732388558,7.919255661,8.28864821,8.035013879
ENSG00000021574,6.674600983,4.96471016,5.575314804,5.540078094,6.053518931,5.630230171
ENSG00000021645,0.747543474,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000021762,2.992518185,3.253816588,3.752473184,4.205755876,4.028623673,3.81456408
ENSG00000021776,6.417837531,4.833687412,5.448115975,5.267072855,5.223198145,5.389960554
ENSG00000021826,0.747543474,3.614691438,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000022267,5.587785472,4.349280359,6.206233991,6.012996192,7.537113408,6.818277165
ENSG00000022277,5.173155401,6.221152269,6.728271381,6.709967746,6.830862584,6.532759057
ENSG00000022355,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000022556,0.491495743,0.491495743,0.491495743,2.682494716,2.029594888,1.977737121
ENSG00000022567,4.217756943,5.394743376,6.458094853,6.141507026,7.357006957,6.752018578
ENSG00000022840,7.745790315,8.226962704,8.943436697,7.948831992,7.219394471,9.065648966
ENSG00000022976,0.491495743,0.491495743,2.440884036,1.770364417,2.983164683,0.491495743
ENSG00000023041,3.04118152,3.253816588,3.240861564,2.437467618,2.83639491,0.491495743
ENSG00000023171,3.859108551,3.253816588,2.440884036,1.268225633,3.959376938,2.69412117
ENSG00000023191,5.357384421,4.689565934,4.427948733,5.189909219,4.628426336,5.204209196
ENSG00000023228,4.451748154,5.797677391,5.575314804,5.600957706,5.609608623,4.990957457
ENSG00000023287,7.147136448,5.931862265,5.308608366,5.304160222,5.686613897,5.389960554
ENSG00000023318,5.338038476,3.903118235,4.784549683,4.612891804,5.223198145,4.740623486
ENSG00000023330,4.555897359,4.96471016,4.675192218,4.423638414,3.99441573,4.258204254
ENSG00000023445,7.27471553,6.814503091,5.900905608,6.77745748,5.034085659,6.17643444
ENSG00000023516,7.078850545,5.649720085,5.308608366,6.315065851,4.982663275,4.740623486
ENSG00000023572,0.491495743,2.771436164,0.491495743,2.682494716,2.158766942,2.69412117
ENSG00000023608,0.747543474,4.529432785,4.427948733,3.074702331,4.463167661,4.053370258
ENSG00000023697,4.084796163,4.529432785,5.575314804,5.37559174,6.506116206,6.365569773
ENSG00000023734,6.183222615,6.221152269,6.859042619,5.570839005,6.385914997,6.409218302
ENSG00000023839,0.747543474,2.041553926,0.491495743,0.491495743,2.386862702,2.69412117
ENSG00000023892,4.339491248,6.221152269,6.614387461,6.951184074,7.890959414,5.300072318
ENSG00000023902,6.177791782,7.537241046,7.923840917,7.754849711,8.859618411,7.934039609
ENSG00000023909,5.366960972,4.833687412,4.675192218,5.304160222,5.82929265,4.740623486
ENSG00000024048,7.736585304,6.054621762,7.378367807,7.008485951,7.3704064,6.88162585
ENSG00000024422,3.859108551,0.491495743,3.51922813,3.852163487,3.552312346,1.977737121
ENSG00000024526,0.964924616,2.041553926,3.51922813,3.236936377,2.277317989,2.69412117
ENSG00000024862,4.815720524,5.484836416,5.308608366,5.410023556,4.982663275,5.101519966
ENSG00000025039,4.469636893,0.491495743,3.953204495,3.748342975,3.729138123,3.528232095
ENSG00000025156,4.870608939,2.041553926,1.773077512,2.437467618,2.029594888,2.69412117
ENSG00000025293,6.20474379,5.72559465,6.206233991,5.871908583,5.914083817,5.770714733
ENSG00000025423,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000025434,0.964924616,0.491495743,3.240861564,3.236936377,1.553663305,0.491495743
ENSG00000025708,5.011597647,6.814503091,6.206233991,6.594953432,7.883969331,4.990957457
ENSG00000025770,0.491495743,3.903118235,1.773077512,3.515182447,3.504499008,3.170636651
ENSG00000025772,2.889971798,2.041553926,3.240861564,3.515182447,2.277317989,0.491495743
ENSG00000025796,4.487306534,5.797677391,6.319596542,6.240493339,6.650404224,6.752018578
ENSG00000025800,5.537787934,5.298647272,4.427948733,5.14972242,4.756415805,4.871213364
ENSG00000026025,9.588175023,8.792128286,8.38967335,8.941782754,7.52518226,8.217952456
ENSG00000026036,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000026103,2.140526949,2.771436164,2.895625316,3.748342975,4.55990535,3.81456408
ENSG00000026297,4.729261963,5.084818068,5.070244864,5.630460466,7.107822892,3.528232095
ENSG00000026508,8.347689691,7.180785715,7.192432928,7.187865329,6.920127136,6.451584939
ENSG00000026559,0.747543474,3.253816588,1.773077512,1.770364417,1.73033331,0.491495743
ENSG00000026652,0.491495743,0.491495743,0.491495743,2.142135943,2.029594888,1.977737121
ENSG00000026751,5.247620292,3.614691438,0.491495743,3.949011715,3.178630759,3.81456408
ENSG00000026950,3.963793765,2.771436164,3.752473184,4.612891804,7.13162529,4.053370258
ENSG00000027001,5.106118798,2.041553926,0.491495743,2.682494716,2.386862702,3.170636651
ENSG00000027075,6.194023332,5.649720085,5.692201856,5.742784689,4.947334346,4.740623486
ENSG00000027644,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000027697,4.6372899,4.96471016,4.675192218,4.03976549,5.950226212,4.871213364
ENSG00000027847,0.491495743,2.041553926,2.440884036,0.491495743,2.757002329,2.69412117
ENSG00000027869,3.623761284,3.614691438,3.240861564,3.636467861,2.488673413,3.170636651
ENSG00000028116,5.786407981,5.484836416,5.070244864,5.410023556,5.686613897,5.770714733
ENSG00000028137,5.814676341,4.529432785,4.427948733,5.340318031,7.266738851,4.258204254
ENSG00000028203,5.595952497,4.143378292,4.427948733,4.03976549,4.756415805,5.101519966
ENSG00000028277,5.948262334,7.309640606,6.458094853,6.609841744,6.18824361,6.532759057
ENSG00000028310,5.328267343,4.689565934,3.51922813,5.600957706,5.759716374,4.597025657
ENSG00000028528,6.093776244,6.054621762,6.390507035,6.436955143,6.118488284,5.898725116
ENSG00000028839,5.503466925,4.143378292,4.886198644,5.189909219,6.5000334,5.474575202
ENSG00000029153,1.153799778,2.771436164,4.28637771,4.423638414,5.252440125,5.204209196
ENSG00000029363,6.771525303,6.322369514,6.166376665,6.903645318,6.118488284,6.274099312
ENSG00000029364,4.605281778,3.614691438,1.773077512,2.891885759,3.552312346,3.528232095
ENSG00000029534,7.101973504,5.72559465,7.573847587,6.469969427,6.840523214,6.912286721
ENSG00000029639,0.964924616,0.491495743,2.895625316,1.268225633,2.488673413,0.491495743
ENSG00000029725,6.30778231,6.915153532,6.490737302,7.019678188,6.682987259,7.136606149
ENSG00000029993,0.491495743,4.689565934,3.240861564,3.074702331,2.488673413,3.528232095
ENSG00000030066,4.469636893,4.833687412,4.556860461,4.125146636,4.583109166,4.597025657
ENSG00000030110,4.539052947,2.041553926,1.773077512,2.437467618,2.488673413,1.977737121
ENSG00000030419,4.339491248,3.903118235,3.953204495,3.748342975,2.83639491,2.69412117
ENSG00000030582,4.621374605,2.771436164,3.240861564,3.748342975,6.493924838,3.528232095
ENSG00000031003,8.303490127,8.213849421,8.833206418,8.423509079,8.775245989,9.017105
ENSG00000031081,6.277636019,4.96471016,4.427948733,4.612891804,3.770154217,4.053370258
ENSG00000031691,1.320785797,0.491495743,3.240861564,2.142135943,1.352299484,2.69412117
ENSG00000031698,4.884010847,6.221152269,5.800324395,6.368569827,5.281101156,6.01629705
ENSG00000031823,5.151154164,2.771436164,5.575314804,4.552524357,4.911118514,4.437538838
ENSG00000032219,5.793527168,5.994547327,6.390507035,6.296780972,6.553876855,6.492742837
ENSG00000032389,3.380714009,2.771436164,1.773077512,3.074702331,2.488673413,2.69412117
ENSG00000032444,2.386347545,3.614691438,3.51922813,4.282098492,5.491941613,4.258204254
ENSG00000032742,3.489925425,4.349280359,4.556860461,4.831884545,5.193351175,4.740623486
ENSG00000033011,2.529666094,0.491495743,2.895625316,2.142135943,1.118199498,0.491495743
ENSG00000033030,2.048306209,4.833687412,3.240861564,3.636467861,4.062039258,3.528232095
ENSG00000033050,4.555897359,5.195690639,4.556860461,4.612891804,3.643432651,4.258204254
ENSG00000033100,3.133844461,2.041553926,0.491495743,1.770364417,3.810036379,1.977737121
ENSG00000033122,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000033170,5.035814817,5.195690639,6.125386839,5.508646987,8.172976346,5.958708437
ENSG00000033178,5.595952497,5.084818068,4.886198644,4.881806234,4.126634481,3.81456408
ENSG00000033327,6.210074293,5.394743376,6.319596542,5.795828928,7.380374938,5.389960554
ENSG00000033627,4.787472817,2.771436164,3.240861564,4.552524357,5.350357447,4.740623486
ENSG00000033800,7.259371627,5.569632511,6.125386839,6.296780972,6.714850633,5.898725116
ENSG00000033867,5.587785472,4.529432785,5.448115975,4.03976549,4.73585729,4.258204254
ENSG00000034053,4.897289402,4.143378292,4.556860461,4.125146636,3.686921726,1.977737121
ENSG00000034152,5.413912789,7.558144402,8.937528817,7.576866739,7.548946694,8.312935982
ENSG00000034510,7.52832882,10.07006211,9.562006208,9.59342929,7.779867898,9.523427338
ENSG00000034533,5.059632178,0.491495743,1.773077512,2.142135943,1.553663305,1.977737121
ENSG00000034677,6.133593062,5.195690639,6.039738724,5.687715458,5.563686919,6.071674844
ENSG00000034693,3.831705726,2.771436164,3.240861564,2.682494716,2.488673413,1.977737121
ENSG00000034713,7.254220512,7.51603036,8.919658618,8.225075184,8.585777247,8.402050441
ENSG00000035115,5.162196722,2.771436164,3.752473184,2.682494716,2.029594888,3.170636651
ENSG00000035141,4.339491248,3.614691438,2.440884036,4.72653942,3.178630759,4.258204254
ENSG00000035403,8.271979331,8.981993048,10.57405419,10.33532871,11.61584461,10.99101261
ENSG00000035499,0.491495743,0.491495743,2.440884036,2.682494716,2.672984976,2.69412117
ENSG00000035664,0.491495743,4.143378292,3.51922813,2.682494716,5.083738088,2.69412117
ENSG00000035681,5.960965034,4.689565934,4.427948733,4.72653942,3.886638169,3.528232095
ENSG00000035687,6.440690827,4.96471016,4.556860461,4.881806234,4.536322224,4.871213364
ENSG00000035720,4.84342575,4.143378292,4.427948733,3.748342975,2.83639491,3.170636651
ENSG00000035862,0.747543474,3.614691438,3.752473184,3.515182447,5.620864237,2.69412117
ENSG00000035928,6.127971784,5.994547327,5.800324395,6.141507026,6.0863693,5.836139255
ENSG00000036054,4.555897359,4.529432785,5.308608366,5.340318031,5.819556268,5.474575202
ENSG00000036257,6.188633081,5.569632511,5.154152048,5.846991832,5.697286642,5.389960554
ENSG00000036448,3.716572569,5.994547327,0.491495743,4.976748242,1.352299484,1.977737121
ENSG00000036473,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,1.977737121
ENSG00000036530,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000036549,4.801665805,5.195690639,5.070244864,5.540078094,4.55990535,5.554500906
ENSG00000036672,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000037042,0.747543474,0.491495743,2.440884036,1.268225633,1.887709792,0.491495743
ENSG00000037241,1.470433385,5.298647272,4.981154639,4.282098492,3.403838674,5.898725116
ENSG00000037280,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000037474,5.779253489,5.797677391,5.308608366,5.508646987,4.873970098,4.990957457
ENSG00000037637,4.729261963,2.771436164,2.440884036,2.437467618,4.028623673,4.437538838
ENSG00000037749,3.775287357,0.491495743,3.240861564,2.142135943,2.983164683,3.170636651
ENSG00000037757,3.418043975,2.041553926,1.773077512,2.142135943,3.552312346,0.491495743
ENSG00000037897,3.418043975,0.491495743,1.773077512,1.268225633,0.83861323,1.977737121
ENSG00000038002,0.747543474,2.041553926,1.773077512,0.491495743,2.386862702,0.491495743
ENSG00000038210,3.380714009,0.491495743,2.895625316,3.949011715,2.277317989,3.528232095
ENSG00000038219,6.449731736,7.578749209,7.676732209,8.135314633,8.539078166,7.481437339
ENSG00000038274,6.74238994,7.537241046,7.479416015,6.639165213,6.304491067,7.187630592
ENSG00000038295,4.319902222,0.491495743,1.773077512,1.770364417,0.491495743,0.491495743
ENSG00000038358,3.489925425,3.253816588,4.556860461,4.125146636,4.094698363,3.170636651
ENSG00000038382,4.773138813,6.112294353,4.886198644,5.340318031,5.479629359,6.071674844
ENSG00000038427,6.662986554,5.484836416,4.886198644,5.871908583,8.333807963,4.990957457
ENSG00000038532,4.469636893,4.349280359,5.233446251,4.67083439,5.281101156,4.990957457
ENSG00000038945,0.491495743,2.771436164,2.440884036,3.074702331,1.887709792,4.053370258
ENSG00000039068,2.992518185,3.253816588,0.491495743,1.770364417,0.83861323,2.69412117
ENSG00000039123,5.916007474,5.994547327,5.575314804,6.296780972,5.454685068,5.702181763
ENSG00000039319,5.071395013,3.614691438,3.752473184,4.03976549,4.18846104,3.528232095
ENSG00000039523,5.835519952,5.569632511,5.154152048,5.715512814,5.779940044,3.81456408
ENSG00000039560,4.605281778,4.529432785,3.953204495,4.552524357,1.352299484,2.69412117
ENSG00000039650,2.140526949,4.143378292,2.895625316,3.236936377,4.892663871,1.977737121
ENSG00000039987,0.491495743,0.491495743,0.491495743,1.770364417,1.553663305,0.491495743
ENSG00000040199,4.30004355,2.771436164,2.895625316,3.074702331,2.672984976,4.053370258
ENSG00000040275,0.964924616,4.143378292,4.556860461,4.354603532,3.23831334,3.528232095
ENSG00000040341,7.133174304,6.743277123,7.152187097,6.927610495,7.41311455,6.912286721
ENSG00000040487,0.491495743,0.491495743,0.491495743,0.491495743,2.277317989,0.491495743
ENSG00000040531,4.130491573,2.041553926,1.773077512,1.770364417,4.33234293,3.170636651
ENSG00000040608,2.386347545,0.491495743,1.773077512,1.268225633,0.83861323,0.491495743
ENSG00000040633,3.489925425,4.689565934,5.070244864,5.304160222,4.982663275,4.871213364
ENSG00000040933,5.503466925,5.298647272,5.634941779,4.9300581,5.540166033,4.871213364
ENSG00000041353,8.003876884,8.160170837,8.678867135,8.979528836,10.07201556,9.226791789
ENSG00000041357,5.979811803,6.370434005,5.233446251,6.120867864,5.050827062,5.898725116
