EnsembleID,P3191PE,P3003PE,P3074SPE
ENSG00000043591,-0.60811535,0.020729603,0.208055815
ENSG00000044090,1.318659198,1.06331659,1.868100793
ENSG00000044115,7.659485414,6.357854873,5.478158225
ENSG00000044446,3.781764659,3.418431683,3.659229116
ENSG00000044459,8.481855291,7.966452563,7.75660601
ENSG00000044574,3.852320334,3.641995351,4.055414928
ENSG00000046604,-0.174883164,-0.60811535,-0.60811535
ENSG00000046647,1.0248655,1.06331659,2.216818509
ENSG00000046651,6.536057145,6.357854873,6.023189365
ENSG00000046889,-0.60811535,1.6621999,1.868100793
ENSG00000047056,5.26081497,5.529049248,5.587016785
ENSG00000047188,6.052565297,5.131930954,4.760601544
ENSG00000047230,4.302194605,4.270069348,4.40041651
ENSG00000047249,4.123536863,3.68283245,3.268950027
ENSG00000047315,4.73454059,4.909121645,4.219000892
ENSG00000047346,5.105787331,5.375590134,4.330563274
ENSG00000047365,2.26068893,3.722545359,4.219000892
ENSG00000047410,6.082225483,6.683774075,6.515512547
ENSG00000047457,-0.60811535,-0.60811535,1.106539334
ENSG00000047578,2.328258804,1.291691528,2.836743814
ENSG00000047579,2.39280507,3.153755934,4.40041651
ENSG00000047597,8.402763088,6.606282947,6.780756048
ENSG00000047617,6.037503358,6.133180895,5.42886677
ENSG00000047621,2.26068893,2.592718099,1.656011051
ENSG00000047634,3.265693495,2.504346384,1.106539334
ENSG00000047644,6.082225483,5.436559659,5.395044604
ENSG00000047648,8.402763088,6.854352573,6.160376295
ENSG00000047662,0.157852609,0.020729603,-0.60811535
ENSG00000047849,3.829183063,4.348311062,4.591720485
ENSG00000047932,2.115243212,3.31831003,3.111246701
ENSG00000048028,1.771245913,3.369239226,3.540492774
ENSG00000048052,7.604334601,7.800097266,6.417838925
ENSG00000048140,1.0248655,1.291691528,1.106539334
ENSG00000048162,1.318659198,1.816971108,2.93416459
ENSG00000048342,-0.60811535,0.020729603,-0.60811535
ENSG00000048392,3.042468184,3.641995351,4.40041651
ENSG00000048405,4.215629504,4.51589186,3.411100684
ENSG00000048462,-0.60811535,0.457217731,-0.60811535
ENSG00000048471,5.716653721,5.071703534,5.306848517
ENSG00000048544,3.707580197,4.215446737,3.768932007
ENSG00000048649,8.340717408,8.094938453,7.602127586
ENSG00000048707,5.866224548,4.422526891,4.621276141
ENSG00000048740,8.303427158,7.788449987,7.677921639
ENSG00000048828,7.304324131,7.010893207,6.584659172
ENSG00000048991,7.163430416,7.096508098,6.61435836
ENSG00000049089,-0.174883164,1.816971108,1.407277898
ENSG00000049130,3.852320334,3.369239226,2.052970289
ENSG00000049167,1.0248655,1.816971108,1.106539334
ENSG00000049192,4.932072709,4.645503394,4.467043176
ENSG00000049239,1.865234815,1.06331659,1.656011051
ENSG00000049245,7.938863467,8.302440374,7.908171371
ENSG00000049246,3.897510582,0.791864764,2.619625114
ENSG00000049247,-0.60811535,0.020729603,1.868100793
ENSG00000049249,-0.174883164,0.457217731,-0.60811535
ENSG00000049323,10.27225116,9.054830406,8.732577319
ENSG00000049449,0.157852609,0.020729603,1.656011051
ENSG00000049540,-0.174883164,-0.60811535,-0.60811535
ENSG00000049541,2.625485404,3.2107184,3.341775434
ENSG00000049618,6.459017854,6.39519533,6.023189365
ENSG00000049656,4.179494775,3.032604606,2.836743814
ENSG00000049759,3.082154159,2.967987056,3.192252142
ENSG00000049768,-0.174883164,1.06331659,0.208055815
ENSG00000049769,2.729115788,1.06331659,2.216818509
ENSG00000049860,2.678230882,3.153755934,3.341775434
ENSG00000049883,0.851985724,1.488807269,0.208055815
ENSG00000050130,5.542668821,4.666016845,5.17354889
ENSG00000050165,-0.60811535,0.020729603,-0.60811535
ENSG00000050327,-0.60811535,0.020729603,0.208055815
ENSG00000050344,0.655532735,0.791864764,-0.60811535
ENSG00000050393,9.668652798,9.348515224,9.79929775
ENSG00000050405,4.08498821,4.270069348,3.71512304
ENSG00000050426,3.042468184,2.900339057,3.192252142
ENSG00000050438,1.562627832,-0.60811535,-0.60811535
ENSG00000050628,4.268189283,2.084147754,2.836743814
ENSG00000050730,2.916407031,2.084147754,1.106539334
ENSG00000050748,5.499353328,5.746906542,5.288543334
ENSG00000050767,-0.174883164,-0.60811535,-0.60811535
ENSG00000050820,0.655532735,-0.60811535,0.208055815
ENSG00000051009,1.771245913,0.457217731,1.407277898
ENSG00000051108,2.26068893,2.504346384,3.601082127
ENSG00000051128,1.179228065,1.488807269,1.106539334
ENSG00000051180,0.655532735,1.291691528,1.106539334
ENSG00000051341,4.446016176,4.215446737,4.098082979
ENSG00000051382,8.223607851,7.558173672,7.279564312
ENSG00000051523,4.505606254,5.245330304,5.978212015
ENSG00000051596,0.851985724,0.791864764,2.619625114
ENSG00000051620,3.48879944,4.44644067,4.330563274
ENSG00000051825,6.230870561,6.212024401,5.232191557
ENSG00000052126,6.057551201,6.198006002,5.955186343
ENSG00000052723,3.120777606,3.556680655,3.268950027
ENSG00000052749,2.778266925,2.592718099,3.025420911
ENSG00000052795,1.318659198,1.95673551,2.363941681
ENSG00000052802,0.428047414,0.457217731,1.106539334
ENSG00000052841,4.161082249,3.973580092,3.71512304
ENSG00000053108,3.265693495,1.06331659,0.726140455
ENSG00000053254,5.484620927,5.70786767,5.232191557
ENSG00000053328,-0.174883164,-0.60811535,-0.60811535
ENSG00000053371,4.335416821,4.322699088,3.341775434
ENSG00000053372,0.157852609,1.6621999,1.407277898
ENSG00000053501,1.0248655,2.900339057,3.919272852
ENSG00000053524,4.97486831,5.056245454,4.935492341
ENSG00000053747,-0.174883164,0.020729603,0.726140455
ENSG00000053770,4.759233235,4.129427818,4.786921847
ENSG00000053900,2.454586778,3.2107184,2.93416459
ENSG00000053918,1.445794457,1.291691528,1.868100793
ENSG00000054116,3.781764659,2.675987667,2.732265031
ENSG00000054118,6.341295228,6.632578519,6.760976041
ENSG00000054148,1.562627832,2.504346384,4.257154983
ENSG00000054219,0.428047414,0.020729603,-0.60811535
ENSG00000054267,7.067829798,7.339357465,7.466222027
ENSG00000054277,1.179228065,2.084147754,2.363941681
ENSG00000054282,6.532480406,6.945273238,6.451136977
ENSG00000054356,4.476118862,2.967987056,2.732265031
ENSG00000054523,5.671836989,4.469964516,3.71512304
ENSG00000054598,2.328258804,0.791864764,1.407277898
ENSG00000054611,5.535539283,5.350462094,5.908002297
ENSG00000054654,5.55682306,5.756503405,5.67420246
ENSG00000054793,7.369925984,5.495056697,6.331067799
ENSG00000054938,-0.60811535,0.020729603,-0.60811535
ENSG00000054965,3.7574579,4.099576083,3.601082127
ENSG00000054967,2.825798556,2.084147754,2.363941681
ENSG00000054983,2.189798189,1.06331659,2.052970289
ENSG00000055044,5.549763298,5.89328467,5.645722007
ENSG00000055070,6.701268907,5.92767089,6.05602544
ENSG00000055118,-0.174883164,0.020729603,-0.60811535
ENSG00000055130,4.759233235,4.874285039,4.365912625
ENSG00000055147,5.392920081,3.761194316,5.048588351
ENSG00000055163,5.076612508,6.198006002,5.955186343
ENSG00000055208,7.875338202,6.994765901,6.034217972
ENSG00000055211,3.829183063,3.418431683,3.341775434
ENSG00000055332,4.759233235,5.495056697,4.935492341
ENSG00000055483,3.158393941,2.309491653,3.025420911
ENSG00000055609,9.925778712,9.133353227,8.677368575
ENSG00000055813,1.0248655,-0.60811535,0.208055815
ENSG00000055917,7.027742271,6.449454152,5.834200205
ENSG00000055950,2.036624454,2.675987667,3.870879326
ENSG00000055957,-0.174883164,-0.60811535,0.208055815
ENSG00000056050,1.318659198,1.816971108,2.619625114
ENSG00000056097,7.014982993,6.785711848,6.531167409
ENSG00000056277,1.670704442,1.6621999,1.106539334
ENSG00000056558,3.042468184,1.816971108,1.106539334
ENSG00000056586,8.598483641,7.31033039,6.767599555
ENSG00000056972,0.157852609,1.95673551,1.407277898
ENSG00000056998,-0.60811535,-0.60811535,0.208055815
ENSG00000057019,3.48879944,3.835518239,3.111246701
ENSG00000057252,3.629373347,3.599968554,3.025420911
ENSG00000057294,3.9413282,4.006125614,3.192252142
ENSG00000057468,1.445794457,0.457217731,-0.60811535
ENSG00000057608,7.179528111,7.984940205,7.843811377
ENSG00000057657,2.778266925,2.754712214,2.497440227
ENSG00000057663,3.120777606,4.069093592,4.365912625
ENSG00000057704,2.036624454,2.829362318,2.052970289
ENSG00000057757,5.234639757,5.412480153,4.958831942
ENSG00000057935,3.57477622,3.761194316,3.540492774
ENSG00000058056,2.729115788,2.900339057,2.497440227
ENSG00000058063,6.739000489,5.562259274,4.499237084
ENSG00000058085,-0.174883164,-0.60811535,-0.60811535
ENSG00000058091,6.33720079,6.351536409,6.150274376
ENSG00000058262,4.576791043,3.940283403,2.836743814
ENSG00000058272,8.298170877,7.699207093,7.462144478
ENSG00000058453,2.678230882,1.6621999,1.106539334
ENSG00000058600,2.570738113,3.032604606,3.601082127
ENSG00000058668,3.001659564,3.2107184,3.540492774
ENSG00000058673,7.405556978,6.147840292,5.743036842
ENSG00000058729,1.670704442,2.410206229,1.868100793
ENSG00000058799,2.115243212,3.153755934,2.93416459
ENSG00000058804,2.778266925,3.2107184,3.025420911
ENSG00000058866,7.161116012,6.073006736,5.821524281
ENSG00000059122,2.115243212,1.95673551,1.407277898
ENSG00000059145,3.36556219,1.816971108,2.93416459
ENSG00000059377,6.930537543,5.977760686,5.955186343
ENSG00000059378,2.115243212,1.816971108,3.192252142
ENSG00000059573,1.0248655,0.791864764,0.208055815
ENSG00000059588,2.036624454,2.309491653,2.363941681
ENSG00000059691,0.428047414,1.06331659,1.868100793
ENSG00000059728,7.550532403,6.632578519,6.959158366
ENSG00000059758,6.826307221,6.845386983,6.832214078
ENSG00000059769,0.655532735,0.457217731,1.656011051
ENSG00000059804,9.074876368,7.513593522,7.846942129
ENSG00000060069,3.852320334,4.069093592,4.219000892
ENSG00000060138,7.863999044,8.156037123,7.420722315
ENSG00000060140,-0.174883164,0.020729603,-0.60811535
ENSG00000060237,7.972249699,7.876898894,7.32517762
ENSG00000060303,-0.174883164,-0.60811535,-0.60811535
ENSG00000060339,8.081533973,8.218130118,8.090923188
ENSG00000060491,3.852320334,3.973580092,5.193362486
ENSG00000060558,5.344787028,4.006125614,4.055414928
ENSG00000060642,0.428047414,0.020729603,1.106539334
ENSG00000060656,-0.174883164,-0.60811535,-0.60811535
ENSG00000060688,3.87509239,3.556680655,3.820805986
ENSG00000060709,-0.60811535,0.020729603,-0.60811535
ENSG00000060749,4.534503002,3.940283403,3.71512304
ENSG00000060762,5.57083978,4.783325408,4.706475054
ENSG00000060971,2.916407031,2.967987056,3.540492774
ENSG00000060982,4.505606254,3.940283403,3.601082127
ENSG00000061273,3.629373347,4.037953114,4.011446399
ENSG00000061337,0.428047414,-0.60811535,-0.60811535
ENSG00000061455,-0.174883164,0.020729603,-0.60811535
ENSG00000061676,8.185399099,7.287342955,6.747637082
ENSG00000061794,5.328379078,5.89328467,5.808735996
ENSG00000061918,9.479602562,8.252447694,8.185465405
ENSG00000061936,3.80566867,3.871291966,3.768932007
ENSG00000061938,5.189930577,4.44644067,4.434114428
ENSG00000061987,4.351745376,4.215446737,3.870879326
ENSG00000062194,7.184094652,7.058220855,7.237241719
ENSG00000062282,1.771245913,-0.60811535,2.216818509
ENSG00000062370,0.428047414,-0.60811535,-0.60811535
ENSG00000062485,3.829183063,4.469964516,4.530728234
ENSG00000062524,1.670704442,0.457217731,1.106539334
ENSG00000062582,-0.174883164,0.791864764,1.868100793
ENSG00000062598,4.94289121,4.099576083,4.678630745
ENSG00000062650,5.784382406,6.584895862,5.978212015
ENSG00000062716,6.032447564,6.212024401,5.989588492
ENSG00000062725,4.215629504,4.422526891,3.411100684
ENSG00000062822,3.681979428,4.129427818,3.477246854
ENSG00000063015,-0.60811535,-0.60811535,0.208055815
ENSG00000063046,6.675554892,7.598752368,7.605828566
ENSG00000063127,-0.174883164,0.457217731,-0.60811535
ENSG00000063169,1.0248655,1.95673551,0.726140455
ENSG00000063176,2.036624454,0.791864764,1.407277898
ENSG00000063177,6.012045326,7.868072755,8.187936558
ENSG00000063180,1.562627832,1.488807269,2.363941681
ENSG00000063241,0.655532735,1.488807269,1.106539334
ENSG00000063244,6.270058295,5.803552876,5.729530201
ENSG00000063245,5.328379078,5.071703534,5.112421146
ENSG00000063322,3.781764659,4.422526891,3.870879326
ENSG00000063438,-0.174883164,-0.60811535,0.726140455
ENSG00000063587,3.33303476,0.791864764,2.216818509
ENSG00000063601,2.26068893,2.967987056,3.477246854
ENSG00000063761,0.157852609,0.457217731,0.208055815
ENSG00000063854,3.195054351,4.270069348,4.467043176
ENSG00000063978,5.036771671,5.311929853,5.342776501
ENSG00000064012,3.458962925,4.215446737,4.365912625
ENSG00000064042,1.179228065,1.95673551,1.868100793
ENSG00000064102,3.852320334,4.270069348,3.540492774
ENSG00000064115,5.352921552,5.483545502,4.981799963
ENSG00000064199,1.318659198,-0.60811535,0.726140455
ENSG00000064201,4.562832304,3.761194316,1.106539334
ENSG00000064225,5.311782368,4.838586378,3.659229116
ENSG00000064270,1.445794457,-0.60811535,-0.60811535
ENSG00000064313,4.92117247,5.086997738,5.048588351
ENSG00000064393,9.117875387,8.200660276,7.691917812
ENSG00000064419,4.853982755,4.926229495,4.863118746
ENSG00000064489,-0.174883164,-0.60811535,0.208055815
ENSG00000064490,1.865234815,2.829362318,2.732265031
ENSG00000064547,2.189798189,1.291691528,2.497440227
ENSG00000064601,10.67923394,9.828531271,9.196166379
ENSG00000064607,4.045381197,2.754712214,3.601082127
ENSG00000064651,4.476118862,4.44644067,4.219000892
ENSG00000064652,4.617874761,4.129427818,3.820805986
ENSG00000064666,7.25308782,7.579957585,7.29798305
ENSG00000064687,4.215629504,2.201214979,3.966095619
ENSG00000064692,-0.60811535,0.020729603,-0.60811535
ENSG00000064703,3.001659564,2.900339057,3.268950027
ENSG00000064726,5.854813247,5.008851881,4.40041651
ENSG00000064763,5.076612508,5.298853631,4.499237084
ENSG00000064886,1.318659198,1.488807269,2.497440227
ENSG00000064932,4.8654006,4.56040213,5.17354889
ENSG00000064933,5.134383843,5.175506877,4.958831942
ENSG00000064961,7.399679255,6.799703744,6.160376295
ENSG00000064989,0.851985724,0.457217731,-0.60811535
ENSG00000064995,3.230806221,2.309491653,3.192252142
ENSG00000064999,4.644628005,3.369239226,2.497440227
ENSG00000065000,6.057551201,5.506476771,5.883818674
ENSG00000065029,2.39280507,2.410206229,2.497440227
ENSG00000065054,4.383858306,6.065305378,6.538931594
ENSG00000065057,0.157852609,1.291691528,2.216818509
ENSG00000065060,5.477197924,3.265516963,2.93416459
ENSG00000065135,6.096829998,5.794264932,5.846765724
ENSG00000065150,3.80566867,4.783325408,3.966095619
ENSG00000065154,1.865234815,3.094451617,4.179810288
ENSG00000065183,2.39280507,3.512053625,2.93416459
ENSG00000065243,6.665792735,7.104045108,6.935824088
ENSG00000065268,1.318659198,1.06331659,0.726140455
ENSG00000065308,3.397372389,2.410206229,0.726140455
ENSG00000065320,-0.60811535,0.020729603,-0.60811535
ENSG00000065328,4.161082249,4.764424478,4.434114428
ENSG00000065357,4.617874761,4.398210031,3.919272852
ENSG00000065413,4.268189283,4.783325408,5.026667314
ENSG00000065427,4.383858306,4.70618892,5.004408051
ENSG00000065457,4.045381197,3.032604606,2.93416459
ENSG00000065485,4.383858306,3.418431683,2.052970289
ENSG00000065491,1.562627832,2.309491653,2.216818509
ENSG00000065518,5.612090917,5.350462094,5.193362486
ENSG00000065526,6.244051766,5.952933164,6.077508175
ENSG00000065534,10.36942851,8.566612547,8.72067964
ENSG00000065548,5.36905428,5.471941721,5.931787209
ENSG00000065559,5.612090917,5.636899689,5.133086181
ENSG00000065600,2.189798189,1.6621999,0.726140455
ENSG00000065613,6.930537543,6.79505484,6.838519173
ENSG00000065615,5.899926683,5.460243852,5.251221101
ENSG00000065618,1.0248655,2.309491653,1.407277898
ENSG00000065621,-0.60811535,-0.60811535,0.208055815
ENSG00000065665,0.157852609,1.06331659,0.726140455
ENSG00000065675,6.796794479,6.018213393,5.616667975
ENSG00000065717,-0.174883164,-0.60811535,-0.60811535
ENSG00000065802,1.562627832,1.06331659,2.363941681
ENSG00000065809,7.291684631,6.260043124,6.34884456
ENSG00000065833,6.239671399,5.551273988,2.497440227
ENSG00000065882,6.911387232,6.953640825,6.459342777
ENSG00000065883,4.604309768,4.909121645,4.650238442
ENSG00000065911,6.894767894,6.034082132,5.931787209
ENSG00000065923,3.962747846,3.722545359,4.499237084
ENSG00000065970,5.625583285,4.099576083,4.365912625
ENSG00000065978,9.068098381,9.067414967,8.70523702
ENSG00000065989,1.318659198,2.201214979,0.726140455
ENSG00000066027,6.072406352,5.67787925,5.17354889
ENSG00000066044,5.697616767,4.992701612,5.048588351
ENSG00000066056,-0.60811535,0.020729603,0.208055815
ENSG00000066084,3.919585738,4.493110939,4.055414928
ENSG00000066117,2.39280507,3.641995351,2.732265031
ENSG00000066135,2.036624454,2.754712214,3.411100684
ENSG00000066136,5.542668821,5.203843038,4.650238442
ENSG00000066185,3.87509239,3.906200052,1.868100793
ENSG00000066279,4.045381197,3.835518239,2.619625114
ENSG00000066294,8.555955316,7.980852266,6.664904726
ENSG00000066322,2.189798189,2.309491653,2.363941681
ENSG00000066336,5.303411862,6.162352229,6.467502168
ENSG00000066379,1.318659198,2.084147754,2.93416459
ENSG00000066382,1.670704442,1.6621999,1.106539334
ENSG00000066422,5.697616767,5.540204414,5.070181287
ENSG00000066427,5.431839508,6.065305378,5.395044604
ENSG00000066455,4.644628005,4.069093592,3.820805986
ENSG00000066557,2.625485404,2.675987667,2.619625114
ENSG00000066583,3.48879944,3.31831003,2.93416459
ENSG00000066629,-0.174883164,0.020729603,-0.60811535
ENSG00000066651,1.670704442,1.488807269,2.836743814
ENSG00000066654,5.938275898,5.562259274,5.412054799
ENSG00000066697,8.453765551,7.645986624,7.98974827
ENSG00000066735,-0.60811535,0.020729603,-0.60811535
ENSG00000066739,3.732734588,3.973580092,3.71512304
ENSG00000066777,6.863792783,6.822726177,6.25768584
ENSG00000066813,-0.174883164,0.457217731,-0.60811535
ENSG00000066827,3.082154159,2.967987056,2.216818509
ENSG00000066855,3.36556219,2.675987667,2.497440227
ENSG00000066923,-0.60811535,1.291691528,1.407277898
ENSG00000066926,5.377053494,6.616858759,6.088130761
ENSG00000066933,4.876728791,5.071703534,4.591720485
ENSG00000067048,-0.174883164,-0.60811535,-0.60811535
ENSG00000067057,5.303411862,4.686242702,5.251221101
ENSG00000067064,4.41527197,4.215446737,4.219000892
ENSG00000067066,5.57083978,6.110908668,6.119537144
ENSG00000067082,4.985371756,5.146602992,5.232191557
ENSG00000067113,0.428047414,1.06331659,-0.60811535
