EnsembleID,P3181SPE,S601PE
ENSG00000059588,2.782312853,0.041479546
ENSG00000059691,1.713393569,0.041479546
ENSG00000059728,8.279141628,7.810653411
ENSG00000059758,7.573581357,6.391189605
ENSG00000059769,1.25051005,0.041479546
ENSG00000059804,7.814701195,7.133460888
ENSG00000059915,0.564814766,0.041479546
ENSG00000060069,4.610621411,5.06481088
ENSG00000060138,7.669183728,9.369088838
ENSG00000060140,0.564814766,0.041479546
ENSG00000060237,7.957363428,8.733923982
ENSG00000060303,0.564814766,0.041479546
ENSG00000060339,8.320347401,7.017836081
ENSG00000060491,5.758425007,3.63733799
ENSG00000060558,4.688222586,0.041479546
ENSG00000060566,0.564814766,0.041479546
ENSG00000060642,1.25051005,0.041479546
ENSG00000060688,3.815575932,5.164841747
ENSG00000060709,0.564814766,0.041479546
ENSG00000060749,4.854542112,6.697099809
ENSG00000060762,4.528607672,1.501543852
ENSG00000060971,4.068686107,5.975164263
ENSG00000060982,4.688222586,0.041479546
ENSG00000061273,4.962599946,5.388224045
ENSG00000061455,0.041479546,1.157492132
ENSG00000061676,7.36097553,6.786176798
ENSG00000061794,6.136142344,2.388052975
ENSG00000061918,8.45964333,7.095939577
ENSG00000061936,4.528607672,5.140476712
ENSG00000061938,5.552503411,4.296662856
ENSG00000061987,4.349111069,4.108503505
ENSG00000062194,7.392230394,7.88586699
ENSG00000062282,3.815575932,0.041479546
ENSG00000062485,4.500199917,4.747491891
ENSG00000062582,0.948022465,0.041479546
ENSG00000062598,5.120241248,5.652247648
ENSG00000062650,6.62476513,6.180304562
ENSG00000062716,6.821280968,6.688722404
ENSG00000062725,4.349111069,5.188802116
ENSG00000062822,3.815575932,0.041479546
ENSG00000063046,7.770783435,8.68632735
ENSG00000063127,1.25051005,0.041479546
ENSG00000063169,2.210825039,2.011846248
ENSG00000063176,1.898921006,0.041479546
ENSG00000063177,8.234570299,8.453981714
ENSG00000063180,2.344666112,1.157492132
ENSG00000063241,1.500437039,1.501543852
ENSG00000063244,5.793964988,2.388052975
ENSG00000063245,5.510393058,5.890035786
ENSG00000063322,4.316897294,6.143997199
ENSG00000063587,1.898921006,2.814917713
ENSG00000063601,4.144065593,5.507337193
ENSG00000063761,0.041479546,3.949297988
ENSG00000063854,4.471221538,2.933110579
ENSG00000063978,5.552503411,3.949297988
ENSG00000064012,5.481620747,4.871104102
ENSG00000064042,2.580021453,5.526267215
ENSG00000064102,3.670151268,1.501543852
ENSG00000064115,5.245325777,3.565949184
ENSG00000064199,1.500437039,1.157492132
ENSG00000064201,3.564361186,1.157492132
ENSG00000064225,4.785596056,3.490843111
ENSG00000064270,0.041479546,0.704810885
ENSG00000064313,5.262341517,4.957324088
ENSG00000064393,8.562827517,8.084129025
ENSG00000064419,5.082416201,6.37038811
ENSG00000064489,1.25051005,0.041479546
ENSG00000064490,2.782312853,0.041479546
ENSG00000064545,0.041479546,1.501543852
ENSG00000064547,4.441649138,0.041479546
ENSG00000064601,9.724058956,5.544952064
ENSG00000064607,3.508407343,0.704810885
ENSG00000064651,4.737730682,3.770319097
ENSG00000064652,4.528607672,4.296662856
ENSG00000064655,0.041479546,1.157492132
ENSG00000064666,7.063801401,8.403683363
ENSG00000064687,5.422295251,1.501543852
ENSG00000064703,3.450195503,3.238762444
ENSG00000064726,4.808946097,5.302975271
ENSG00000064763,5.659135095,5.115693109
ENSG00000064886,3.190565518,3.832478736
ENSG00000064932,6.744645144,1.501543852
ENSG00000064933,4.528607672,4.714860015
ENSG00000064961,6.926437097,5.090476303
ENSG00000064989,0.041479546,5.408771768
ENSG00000064995,3.259982973,0.041479546
ENSG00000064999,4.441649138,5.581611084
ENSG00000065000,6.040746067,4.157893529
ENSG00000065029,2.467137833,0.041479546
ENSG00000065054,5.840029427,8.588400755
ENSG00000065057,0.564814766,0.041479546
ENSG00000065060,5.496078629,0.041479546
ENSG00000065135,6.62476513,5.84551063
ENSG00000065150,4.761861868,7.057416302
ENSG00000065154,3.670151268,1.779141081
ENSG00000065183,3.670151268,4.463089291
ENSG00000065243,7.097377735,6.168303347
ENSG00000065268,0.948022465,0.041479546
ENSG00000065308,0.564814766,4.296662856
ENSG00000065328,4.761861868,1.157492132
ENSG00000065357,4.831924228,4.61228741
ENSG00000065413,5.840029427,7.083212439
ENSG00000065427,5.312216745,5.346229234
ENSG00000065457,3.904971746,4.957324088
ENSG00000065485,5.228106949,2.011846248
ENSG00000065491,2.210825039,4.004341832
ENSG00000065518,4.962599946,4.004341832
ENSG00000065526,7.029424977,7.127274712
ENSG00000065534,9.504770629,5.235561109
ENSG00000065548,6.030850111,6.847671214
ENSG00000065559,5.721987358,6.042458117
ENSG00000065600,2.210825039,0.041479546
ENSG00000065613,7.21129063,7.340147877
ENSG00000065615,5.817181051,3.04234942
ENSG00000065618,0.948022465,1.157492132
ENSG00000065665,0.564814766,0.041479546
ENSG00000065675,5.734235781,1.779141081
ENSG00000065802,1.898921006,1.157492132
ENSG00000065809,6.931764891,6.055548257
ENSG00000065833,4.349111069,0.041479546
ENSG00000065882,7.009407165,7.296708423
ENSG00000065883,5.101452684,5.01206828
ENSG00000065911,6.17260201,3.04234942
ENSG00000065923,3.618225683,0.704810885
ENSG00000065970,4.831924228,4.004341832
ENSG00000065978,8.939904058,9.783237052
ENSG00000065989,1.25051005,4.463089291
ENSG00000066027,6.030850111,6.317033094
ENSG00000066044,5.360425204,6.227335328
ENSG00000066056,0.041479546,4.779401972
ENSG00000066084,5.552503411,6.855176937
ENSG00000066117,3.618225683,3.949297988
ENSG00000066135,3.326213081,5.947342519
ENSG00000066136,5.17518196,4.251873293
ENSG00000066185,3.117638349,0.041479546
ENSG00000066279,4.250228074,2.544798606
ENSG00000066294,6.855323508,6.029248117
ENSG00000066322,2.344666112,3.892070439
ENSG00000066336,7.669183728,7.340147877
ENSG00000066379,2.063285685,0.041479546
ENSG00000066382,0.564814766,2.011846248
ENSG00000066422,5.970005061,5.488155479
ENSG00000066427,6.208162937,5.302975271
ENSG00000066455,4.471221538,0.041479546
ENSG00000066557,3.670151268,4.057362515
ENSG00000066583,3.117638349,4.810621501
ENSG00000066629,0.948022465,0.041479546
ENSG00000066651,1.713393569,0.041479546
ENSG00000066654,6.584740859,5.302975271
ENSG00000066697,7.514444364,3.949297988
ENSG00000066735,0.564814766,4.340103662
ENSG00000066739,4.349111069,5.81504497
ENSG00000066777,6.657290861,6.970243444
ENSG00000066827,3.450195503,0.041479546
ENSG00000066855,3.326213081,1.779141081
ENSG00000066923,1.500437039,0.041479546
ENSG00000066926,5.684605517,6.575143512
ENSG00000066933,5.023751563,5.783922056
ENSG00000067057,5.659135095,4.463089291
ENSG00000067064,4.688222586,6.338612459
ENSG00000067066,6.650844114,8.588400755
ENSG00000067082,6.234269965,4.779401972
ENSG00000067141,0.564814766,0.041479546
ENSG00000067167,9.291330152,6.840126238
ENSG00000067177,0.041479546,2.011846248
ENSG00000067182,5.193040221,4.423247727
ENSG00000067191,2.684709857,0.041479546
ENSG00000067208,6.208162937,5.735941399
ENSG00000067221,0.564814766,0.041479546
ENSG00000067225,10.9024518,8.064837635
ENSG00000067248,5.840029427,4.296662856
ENSG00000067334,5.279158904,5.56339801
ENSG00000067365,5.328465881,5.188802116
ENSG00000067369,4.144065593,3.770319097
ENSG00000067533,3.860966148,5.81504497
ENSG00000067560,9.652451835,9.114604402
ENSG00000067596,4.941626177,1.157492132
ENSG00000067601,2.782312853,4.61228741
ENSG00000067606,2.344666112,0.041479546
ENSG00000067704,3.564361186,0.041479546
ENSG00000067798,0.948022465,2.388052975
ENSG00000067829,4.283947761,0.041479546
ENSG00000067836,3.259982973,0.041479546
ENSG00000067840,1.25051005,0.704810885
ENSG00000067900,8.410879153,7.685723615
ENSG00000067955,4.785596056,5.890035786
ENSG00000067992,5.659135095,1.501543852
ENSG00000068001,0.041479546,3.892070439
ENSG00000068024,4.983273164,3.705360201
ENSG00000068028,3.326213081,5.388224045
ENSG00000068078,0.041479546,2.544798606
ENSG00000068079,3.720272691,2.933110579
ENSG00000068097,2.467137833,4.57640932
ENSG00000068120,3.259982973,2.686170825
ENSG00000068137,0.041479546,2.011846248
ENSG00000068305,6.508348393,6.770384724
ENSG00000068308,6.030850111,3.327773936
ENSG00000068323,5.043572682,5.975164263
ENSG00000068354,3.815575932,0.041479546
ENSG00000068366,7.125548299,6.58420495
ENSG00000068383,5.063125167,2.212177794
ENSG00000068394,2.684709857,1.779141081
ENSG00000068400,6.060336638,4.871104102
ENSG00000068438,2.580021453,2.814917713
ENSG00000068489,4.785596056,2.933110579
ENSG00000068615,3.259982973,0.041479546
ENSG00000068650,5.262341517,1.779141081
ENSG00000068654,3.259982973,4.157893529
ENSG00000068697,3.040827583,0.704810885
ENSG00000068724,4.068686107,0.704810885
ENSG00000068745,4.441649138,4.929152766
ENSG00000068781,0.564814766,0.041479546
ENSG00000068784,4.983273164,3.705360201
ENSG00000068796,11.95976085,8.497798034
ENSG00000068831,6.915722119,6.738272328
ENSG00000068878,6.145344006,6.53831766
ENSG00000068885,4.18032806,0.041479546
ENSG00000068903,4.106868108,2.933110579
ENSG00000068912,3.947674704,5.429030942
ENSG00000068971,1.898921006,4.251873293
ENSG00000068976,1.500437039,0.041479546
ENSG00000069020,7.00435901,3.411611281
ENSG00000069122,1.713393569,0.041479546
ENSG00000069188,1.25051005,0.041479546
ENSG00000069248,4.250228074,0.704810885
ENSG00000069275,8.426059826,8.146631937
ENSG00000069329,5.646229247,6.754417871
ENSG00000069345,6.899498943,4.647294863
ENSG00000069399,4.662816507,4.900420372
ENSG00000069424,5.328465881,5.090476303
ENSG00000069493,3.768711125,2.212177794
ENSG00000069509,6.78641569,2.011846248
ENSG00000069535,3.326213081,0.041479546
ENSG00000069667,3.564361186,3.143895889
ENSG00000069702,1.25051005,6.411695433
ENSG00000069712,2.063285685,0.041479546
ENSG00000069849,3.040827583,0.041479546
ENSG00000069869,5.063125167,5.388224045
ENSG00000069943,3.508407343,0.041479546
ENSG00000069956,4.920342989,3.143895889
ENSG00000069966,7.044258142,0.041479546
ENSG00000069974,4.831924228,6.029248117
ENSG00000069998,1.500437039,0.041479546
ENSG00000070010,6.181574754,4.747491891
ENSG00000070018,3.389535734,0.041479546
ENSG00000070047,5.360425204,0.704810885
ENSG00000070061,3.618225683,0.041479546
ENSG00000070081,6.792285397,6.510067966
ENSG00000070087,0.041479546,1.157492132
ENSG00000070159,0.041479546,1.779141081
ENSG00000070182,6.64436843,7.070372026
ENSG00000070190,9.763436122,6.59320983
ENSG00000070214,5.734235781,5.875346224
ENSG00000070269,2.344666112,5.01206828
ENSG00000070366,3.815575932,5.617361632
ENSG00000070367,6.285108087,5.860505553
ENSG00000070371,0.564814766,0.041479546
ENSG00000070404,0.564814766,0.041479546
ENSG00000070413,4.785596056,4.057362515
ENSG00000070423,2.344666112,5.302975271
ENSG00000070444,4.713188991,0.041479546
ENSG00000070476,3.389535734,0.704810885
ENSG00000070495,3.860966148,2.814917713
ENSG00000070501,3.508407343,5.188802116
ENSG00000070540,6.208162937,2.212177794
ENSG00000070610,3.989149932,3.143895889
ENSG00000070614,6.181574754,5.468715288
ENSG00000070669,0.948022465,4.057362515
ENSG00000070718,2.344666112,0.041479546
ENSG00000070729,0.041479546,2.011846248
ENSG00000070731,1.898921006,0.041479546
ENSG00000070756,9.99101767,11.10159227
ENSG00000070759,3.564361186,0.041479546
ENSG00000070761,2.344666112,2.686170825
ENSG00000070770,4.380621229,4.681472934
ENSG00000070778,1.713393569,5.115693109
ENSG00000070785,3.117638349,0.041479546
ENSG00000070814,4.737730682,2.686170825
ENSG00000070831,8.879152125,7.922052674
ENSG00000070882,3.117638349,0.041479546
ENSG00000070886,0.564814766,0.041479546
ENSG00000070950,3.768711125,2.011846248
ENSG00000070961,5.422295251,5.188802116
ENSG00000071051,8.110858139,5.258384306
ENSG00000071054,7.874023125,7.925621821
ENSG00000071073,3.326213081,3.949297988
ENSG00000071082,8.358432003,8.797637118
ENSG00000071127,9.904921366,7.356106284
ENSG00000071189,5.793964988,5.280852059
ENSG00000071205,8.416590641,7.735374887
ENSG00000071242,2.873729037,6.15620146
ENSG00000071243,5.279158904,0.041479546
ENSG00000071246,5.063125167,5.634910086
ENSG00000071282,0.948022465,4.647294863
ENSG00000071462,3.190565518,4.004341832
ENSG00000071537,5.817181051,1.779141081
ENSG00000071539,0.948022465,1.501543852
ENSG00000071553,4.528607672,3.04234942
ENSG00000071564,4.610621411,5.302975271
ENSG00000071575,3.117638349,4.647294863
ENSG00000071626,4.737730682,5.188802116
ENSG00000071655,2.959696209,2.933110579
ENSG00000071794,5.120241248,2.686170825
ENSG00000071859,6.618171054,0.704810885
ENSG00000071889,2.580021453,0.041479546
ENSG00000071894,3.947674704,6.53831766
ENSG00000071909,3.326213081,0.041479546
ENSG00000071967,2.467137833,5.81504497
ENSG00000071994,4.029466056,5.488155479
ENSG00000072042,8.208468754,0.041479546
ENSG00000072062,6.216917877,4.463089291
ENSG00000072071,0.564814766,3.238762444
ENSG00000072110,10.17468,7.66452042
ENSG00000072121,3.720272691,0.704810885
ENSG00000072133,0.041479546,1.157492132
ENSG00000072134,0.948022465,4.382274572
ENSG00000072135,10.07948269,7.234759664
ENSG00000072163,0.948022465,5.408771768
ENSG00000072195,0.564814766,0.041479546
ENSG00000072201,0.564814766,0.041479546
ENSG00000072210,2.210825039,3.705360201
ENSG00000072274,4.144065593,8.713422455
ENSG00000072310,3.720272691,0.041479546
ENSG00000072364,6.010852201,6.556848084
ENSG00000072401,4.411457855,6.99083283
ENSG00000072415,5.633206905,4.61228741
ENSG00000072422,7.817582052,4.929152766
ENSG00000072501,8.048465432,3.892070439
ENSG00000072506,2.782312853,2.212177794
ENSG00000072518,5.684605517,1.779141081
ENSG00000072571,3.860966148,4.423247727
ENSG00000072609,4.500199917,3.63733799
ENSG00000072657,3.190565518,0.041479546
ENSG00000072682,3.117638349,2.933110579
ENSG00000072694,2.959696209,0.041479546
ENSG00000072736,6.181574754,7.57189882
ENSG00000072756,6.163573111,5.140476712
ENSG00000072778,5.157099869,0.041479546
ENSG00000072786,8.108507656,7.377113226
ENSG00000072803,5.697174061,6.680296068
ENSG00000072818,4.962599946,6.611052706
ENSG00000072849,4.250228074,3.832478736
ENSG00000072858,3.989149932,5.408771768
ENSG00000072864,5.510393058,4.501860092
ENSG00000072952,5.262341517,0.041479546
ENSG00000072954,0.948022465,0.041479546
ENSG00000072958,4.941626177,5.961320456
ENSG00000073008,0.948022465,0.041479546
ENSG00000073050,3.904971746,0.041479546
ENSG00000073060,0.564814766,0.041479546
ENSG00000073067,0.564814766,0.041479546
ENSG00000073111,3.259982973,0.041479546
ENSG00000073150,3.117638349,4.810621501
ENSG00000073169,2.063285685,0.041479546
ENSG00000073282,1.25051005,0.041479546
ENSG00000073331,5.120241248,0.041479546
ENSG00000073350,0.564814766,1.157492132
ENSG00000073417,3.508407343,6.770384724
ENSG00000073464,4.831924228,5.599597095
ENSG00000073536,1.25051005,0.041479546
ENSG00000073578,6.637863549,5.090476303
ENSG00000073584,5.782215339,5.81504497
ENSG00000073605,2.210825039,0.041479546
ENSG00000073614,6.342240065,6.284046498
ENSG00000073711,0.564814766,0.041479546
ENSG00000073712,0.948022465,0.704810885
ENSG00000073737,1.500437039,4.501860092
ENSG00000073754,1.25051005,0.041479546
ENSG00000073756,4.500199917,0.704810885
ENSG00000073792,6.64436843,5.933227826
ENSG00000073803,1.898921006,5.918973676
ENSG00000073849,6.030850111,6.284046498
ENSG00000073861,2.467137833,2.388052975
ENSG00000073910,5.262341517,3.949297988
ENSG00000073921,8.157081068,8.843640853
ENSG00000073969,3.040827583,6.421840075
ENSG00000074054,5.481620747,6.43191388
ENSG00000074071,5.101452684,2.388052975
ENSG00000074181,0.564814766,0.041479546
ENSG00000074201,8.879152125,6.528962424
ENSG00000074211,0.564814766,2.011846248
ENSG00000074219,0.041479546,3.490843111
ENSG00000074266,4.583798212,0.704810885
ENSG00000074319,4.500199917,3.63733799
ENSG00000074356,5.437356895,1.501543852
ENSG00000074370,7.782626176,4.929152766
ENSG00000074416,7.116219097,3.892070439
ENSG00000074590,1.25051005,3.565949184
ENSG00000074603,5.633206905,4.463089291
ENSG00000074621,2.210825039,0.041479546
ENSG00000074657,3.117638349,2.933110579
ENSG00000074660,4.144065593,0.704810885
ENSG00000074695,5.949139451,0.704810885
ENSG00000074696,3.450195503,1.157492132
ENSG00000074706,4.283947761,2.011846248
ENSG00000074755,6.326146195,5.449009561
ENSG00000074800,7.69760984,6.762423386
ENSG00000074803,0.041479546,0.704810885
ENSG00000074842,0.948022465,0.041479546
ENSG00000074855,1.898921006,0.041479546
ENSG00000074935,0.948022465,0.041479546
ENSG00000074964,1.898921006,1.157492132
ENSG00000074966,4.380621229,0.041479546
ENSG00000075089,4.250228074,0.041479546
ENSG00000075131,3.670151268,2.933110579
ENSG00000075142,3.815575932,5.449009561
ENSG00000075151,9.444546453,6.794008481
ENSG00000075188,2.580021453,0.041479546
ENSG00000075223,2.344666112,0.041479546
ENSG00000075234,1.898921006,5.488155479
ENSG00000075239,3.389535734,1.157492132
ENSG00000075240,1.898921006,0.704810885
ENSG00000075275,1.713393569,5.449009561
ENSG00000075292,6.860919979,5.599597095
ENSG00000075303,2.959696209,2.933110579
ENSG00000075336,2.580021453,3.411611281
ENSG00000075340,1.898921006,3.327773936
ENSG00000075388,0.564814766,0.704810885
ENSG00000075391,3.190565518,1.779141081
ENSG00000075399,2.782312853,0.041479546
ENSG00000075407,3.259982973,4.900420372
ENSG00000075413,7.134817562,5.115693109
ENSG00000075415,4.962599946,7.268879201
ENSG00000075420,5.770369211,7.20569706
ENSG00000075426,6.618171054,5.703044204
ENSG00000075539,6.366049171,5.468715288
ENSG00000075568,4.662816507,5.918973676
ENSG00000075618,1.25051005,6.295126044
ENSG00000075624,13.27371746,12.17076317
ENSG00000075643,0.948022465,4.501860092
ENSG00000075651,2.580021453,5.652247648
ENSG00000075702,2.063285685,0.041479546
ENSG00000075711,7.517990928,5.140476712
ENSG00000075785,7.767807497,8.18287388
ENSG00000075790,5.481620747,6.119274519
ENSG00000075826,1.500437039,0.041479546
ENSG00000075856,5.552503411,4.647294863
ENSG00000075884,6.598206036,2.011846248
