EnsembleID,P3256PE,P3013PE,P3302PE,P3078PE
ENSG00000223916,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000223929,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000223935,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000223959,4.18200527,3.971987637,2.418015942,2.866569266
ENSG00000223960,1.898922375,1.991583045,1.088752109,3.424592397
ENSG00000223969,1.898922375,3.853906719,1.088752109,2.477977306
ENSG00000223972,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000223984,1.549975946,4.450118142,2.418015942,1.944494569
ENSG00000224003,1.549975946,1.456022994,3.558177786,1.088752109
ENSG00000224016,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000224020,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224032,3.553553716,2.199544088,2.418015942,2.866569266
ENSG00000224040,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224041,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224043,1.898922375,2.199544088,2.418015942,1.944494569
ENSG00000224046,3.093675361,3.971987637,2.418015942,1.944494569
ENSG00000224051,2.951486868,2.687771322,3.558177786,1.088752109
ENSG00000224066,1.549975946,1.088752109,2.418015942,1.944494569
ENSG00000224078,5.094903553,3.584080617,5.348245381,3.991311731
ENSG00000224080,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224083,1.549975946,1.456022994,3.558177786,1.088752109
ENSG00000224086,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000224091,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224093,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224094,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000224116,1.549975946,2.940428732,1.088752109,2.477977306
ENSG00000224137,3.451586945,1.456022994,1.088752109,1.088752109
ENSG00000224152,2.414620149,3.791032436,3.097915969,2.866569266
ENSG00000224155,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224159,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224165,1.088752109,1.991583045,1.088752109,1.944494569
ENSG00000224177,2.616596106,1.456022994,1.088752109,2.866569266
ENSG00000224186,1.549975946,2.381270101,1.088752109,1.088752109
ENSG00000224187,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224208,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224220,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224221,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224227,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224228,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224259,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224272,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224280,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224281,1.549975946,1.748513077,1.088752109,1.944494569
ENSG00000224287,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000224295,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000224307,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224312,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224315,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224321,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224328,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224356,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224358,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224373,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000224376,1.549975946,1.456022994,1.088752109,2.477977306
ENSG00000224383,1.549975946,3.584080617,1.088752109,3.172394178
ENSG00000224397,4.915028193,3.25190465,4.958100236,5.497616523
ENSG00000224411,2.414620149,1.748513077,1.088752109,2.866569266
ENSG00000224415,2.793736963,1.456022994,2.418015942,2.477977306
ENSG00000224418,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224420,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224424,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000224430,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000224442,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000224460,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224464,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000224466,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224470,4.836290223,4.900836373,4.800462183,4.510484132
ENSG00000224471,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224494,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224505,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000224523,1.898922375,2.819623921,1.088752109,2.477977306
ENSG00000224525,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224531,2.414620149,1.456022994,1.088752109,1.944494569
ENSG00000224533,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224536,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224546,1.898922375,1.088752109,1.088752109,2.477977306
ENSG00000224555,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000224557,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000224565,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224578,3.822244802,2.199544088,2.418015942,5.383216001
ENSG00000224579,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224597,3.451586945,3.725292665,3.558177786,3.424592397
ENSG00000224610,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000224614,2.951486868,4.366337122,2.418015942,1.088752109
ENSG00000224616,2.793736963,4.450118142,1.088752109,3.172394178
ENSG00000224631,4.753005636,2.687771322,4.800462183,4.972834917
ENSG00000224660,3.822244802,1.088752109,3.906575275,1.088752109
ENSG00000224661,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000224668,1.898922375,1.456022994,1.088752109,2.866569266
ENSG00000224687,1.549975946,2.687771322,6.188063022,2.477977306
ENSG00000224699,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000224712,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224717,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224722,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000224725,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000224745,2.793736963,3.584080617,1.088752109,1.944494569
ENSG00000224763,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224769,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224781,1.898922375,1.748513077,2.418015942,1.088752109
ENSG00000224785,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224786,1.898922375,1.991583045,1.088752109,1.088752109
ENSG00000224796,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224800,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000224805,3.341861528,5.863900057,4.421669871,5.383216001
ENSG00000224812,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224820,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224830,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224831,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000224843,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000224846,2.414620149,4.182594687,1.088752109,2.477977306
ENSG00000224848,1.088752109,1.991583045,1.088752109,2.477977306
ENSG00000224858,2.414620149,1.456022994,2.418015942,2.477977306
ENSG00000224861,3.451586945,2.381270101,1.088752109,3.825969194
ENSG00000224865,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000224870,2.793736963,1.088752109,2.418015942,1.088752109
ENSG00000224877,4.709488119,3.427531898,1.088752109,5.322423668
ENSG00000224886,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000224888,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224892,1.898922375,1.991583045,1.088752109,1.944494569
ENSG00000224895,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224897,2.616596106,4.182594687,1.088752109,1.088752109
ENSG00000224903,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224908,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000224914,1.549975946,2.819623921,3.558177786,1.944494569
ENSG00000224934,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224950,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000224956,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224959,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000224967,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224971,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000224972,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000224975,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000224982,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000224986,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000224993,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225014,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225022,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000225024,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225025,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000225031,2.951486868,1.991583045,3.906575275,3.424592397
ENSG00000225032,2.616596106,1.456022994,3.906575275,1.088752109
ENSG00000225051,1.898922375,1.991583045,1.088752109,2.866569266
ENSG00000225062,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000225067,2.793736963,1.991583045,3.558177786,3.639194549
ENSG00000225071,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000225079,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225091,1.549975946,1.088752109,4.186989936,1.088752109
ENSG00000225092,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000225093,1.549975946,1.088752109,2.418015942,3.424592397
ENSG00000225094,2.17969193,1.088752109,1.088752109,1.944494569
ENSG00000225099,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225101,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225108,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225131,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225137,2.17969193,1.088752109,1.088752109,3.172394178
ENSG00000225138,2.616596106,1.088752109,2.418015942,1.088752109
ENSG00000225159,1.549975946,2.199544088,1.088752109,2.477977306
ENSG00000225178,2.951486868,1.456022994,2.418015942,3.639194549
ENSG00000225187,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000225190,4.795248832,5.440945539,5.90787848,3.991311731
ENSG00000225200,2.616596106,1.748513077,3.097915969,2.477977306
ENSG00000225205,4.915028193,7.892828679,4.186989936,3.825969194
ENSG00000225210,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225215,2.414620149,1.088752109,1.088752109,1.088752109
ENSG00000225217,3.223098796,1.748513077,5.229546028,1.944494569
ENSG00000225218,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225224,2.414620149,1.456022994,3.097915969,1.088752109
ENSG00000225231,1.549975946,2.687771322,2.418015942,2.866569266
ENSG00000225235,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225259,3.97706794,5.558863393,1.088752109,6.21832254
ENSG00000225265,1.088752109,1.748513077,1.088752109,1.944494569
ENSG00000225271,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225282,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225300,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225302,1.088752109,1.088752109,2.418015942,1.944494569
ENSG00000225314,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225331,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225333,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225335,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225338,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000225339,2.616596106,1.748513077,2.418015942,2.477977306
ENSG00000225342,1.088752109,1.088752109,3.558177786,1.088752109
ENSG00000225345,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000225377,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000225401,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225416,1.549975946,1.088752109,1.088752109,2.866569266
ENSG00000225418,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000225422,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000225423,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225434,1.898922375,1.456022994,3.097915969,1.088752109
ENSG00000225439,3.553553716,5.461280033,1.088752109,4.510484132
ENSG00000225447,1.549975946,1.088752109,3.558177786,1.088752109
ENSG00000225465,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225470,3.822244802,3.584080617,4.186989936,3.172394178
ENSG00000225479,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225484,4.469721099,5.685259984,4.421669871,4.972834917
ENSG00000225486,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000225489,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225490,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225492,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225499,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225506,1.088752109,2.542644991,1.088752109,1.088752109
ENSG00000225528,4.952842214,7.713727559,6.122951491,5.653820094
ENSG00000225533,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225535,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225536,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225544,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225546,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000225573,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000225580,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225591,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225602,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225611,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225614,2.17969193,1.456022994,3.906575275,1.944494569
ENSG00000225630,8.340822289,10.50299231,6.882096412,10.54447263
ENSG00000225643,1.549975946,1.456022994,1.088752109,2.477977306
ENSG00000225648,4.416586093,5.171546088,2.418015942,5.049858379
ENSG00000225660,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225663,4.836290223,3.914154919,4.800462183,3.825969194
ENSG00000225674,1.898922375,2.381270101,1.088752109,3.172394178
ENSG00000225681,1.088752109,2.687771322,1.088752109,1.088752109
ENSG00000225684,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225693,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225697,2.616596106,1.991583045,2.418015942,1.088752109
ENSG00000225721,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225724,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225733,5.47870341,7.253420619,5.559836752,6.463252328
ENSG00000225745,2.793736963,1.456022994,1.088752109,2.866569266
ENSG00000225746,1.549975946,4.710101489,2.418015942,1.088752109
ENSG00000225756,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225774,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000225778,2.17969193,2.199544088,2.418015942,3.424592397
ENSG00000225783,6.665030516,1.456022994,5.348245381,2.866569266
ENSG00000225791,2.17969193,3.051894838,1.088752109,2.866569266
ENSG00000225815,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225828,3.093675361,1.991583045,3.097915969,1.088752109
ENSG00000225830,4.876196301,6.226642082,3.906575275,4.972834917
ENSG00000225840,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225855,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000225860,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225864,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225871,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225872,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000225873,1.898922375,1.456022994,3.097915969,2.477977306
ENSG00000225879,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225880,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000225885,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225889,3.822244802,2.542644991,3.558177786,1.944494569
ENSG00000225892,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000225900,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225901,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225912,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000225918,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225921,6.403486548,4.930310625,3.558177786,6.491139423
ENSG00000225931,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000225936,3.648786975,6.985070122,3.558177786,4.713514853
ENSG00000225937,1.088752109,2.687771322,1.088752109,1.088752109
ENSG00000225938,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000225945,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000225948,1.088752109,1.456022994,3.097915969,1.088752109
ENSG00000225953,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000225972,3.97706794,4.930310625,1.088752109,11.34761377
ENSG00000225973,3.341861528,2.687771322,1.088752109,4.139638344
ENSG00000225975,2.17969193,4.450118142,1.088752109,1.088752109
ENSG00000225981,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000225984,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000225991,1.898922375,1.088752109,3.097915969,1.088752109
ENSG00000226002,1.549975946,1.088752109,2.418015942,1.944494569
ENSG00000226009,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000226015,1.088752109,1.991583045,1.088752109,1.944494569
ENSG00000226026,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000226029,2.616596106,1.456022994,1.088752109,1.944494569
ENSG00000226048,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226049,3.451586945,4.529299665,3.906575275,6.283562262
ENSG00000226054,2.616596106,4.640475531,2.418015942,4.972834917
ENSG00000226067,2.17969193,1.748513077,1.088752109,2.477977306
ENSG00000226068,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000226081,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000226084,3.648786975,1.088752109,1.088752109,4.713514853
ENSG00000226085,1.549975946,1.456022994,2.418015942,1.944494569
ENSG00000226086,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226087,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226091,2.414620149,1.456022994,2.418015942,2.477977306
ENSG00000226098,1.898922375,1.991583045,1.088752109,3.172394178
ENSG00000226102,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000226121,1.898922375,1.991583045,1.088752109,1.944494569
ENSG00000226124,1.549975946,1.748513077,3.097915969,1.944494569
ENSG00000226137,2.616596106,4.081130851,2.418015942,3.172394178
ENSG00000226149,1.549975946,1.991583045,1.088752109,1.088752109
ENSG00000226174,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226179,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226180,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000226191,1.088752109,3.155363047,1.088752109,1.088752109
ENSG00000226197,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000226200,1.549975946,3.50792863,3.906575275,1.088752109
ENSG00000226210,2.793736963,2.381270101,4.186989936,1.088752109
ENSG00000226221,2.17969193,1.088752109,1.088752109,2.866569266
ENSG00000226243,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000226252,1.898922375,3.427531898,1.088752109,1.944494569
ENSG00000226259,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000226266,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000226268,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226284,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226310,1.088752109,3.342389135,1.088752109,1.088752109
ENSG00000226318,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000226328,2.17969193,1.748513077,1.088752109,1.088752109
ENSG00000226339,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226360,1.898922375,1.088752109,3.558177786,3.639194549
ENSG00000226367,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226375,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226380,4.570457651,1.088752109,3.097915969,1.088752109
ENSG00000226396,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226415,1.549975946,1.456022994,1.088752109,2.477977306
ENSG00000226419,3.553553716,1.088752109,3.097915969,1.088752109
ENSG00000226434,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226435,2.17969193,3.25190465,1.088752109,1.088752109
ENSG00000226436,1.549975946,2.381270101,2.418015942,1.944494569
ENSG00000226439,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226445,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000226450,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226457,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226465,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000226471,2.793736963,1.991583045,3.558177786,1.088752109
ENSG00000226476,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000226478,1.088752109,2.199544088,2.418015942,1.088752109
ENSG00000226479,3.093675361,1.456022994,3.906575275,1.088752109
ENSG00000226493,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226498,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000226510,1.088752109,1.991583045,1.088752109,1.944494569
ENSG00000226521,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226525,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000226526,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226564,2.414620149,4.567318204,1.088752109,5.881595221
ENSG00000226567,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000226571,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226576,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226580,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226581,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000226608,1.549975946,2.940428732,4.623462389,3.172394178
ENSG00000226622,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000226631,1.898922375,1.088752109,3.558177786,1.088752109
ENSG00000226632,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226648,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000226660,1.088752109,1.088752109,1.088752109,2.866569266
ENSG00000226688,2.414620149,1.456022994,1.088752109,2.866569266
ENSG00000226696,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000226721,1.549975946,1.456022994,3.097915969,2.477977306
ENSG00000226742,2.17969193,2.819623921,2.418015942,3.172394178
ENSG00000226751,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226752,4.664617003,1.991583045,3.558177786,3.424592397
ENSG00000226756,1.898922375,3.971987637,1.088752109,1.944494569
ENSG00000226758,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226763,1.549975946,2.199544088,1.088752109,4.139638344
ENSG00000226777,4.520968441,4.230770341,3.097915969,4.8052325
ENSG00000226781,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000226783,2.414620149,1.748513077,1.088752109,3.825969194
ENSG00000226790,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000226791,2.414620149,1.088752109,2.418015942,1.088752109
ENSG00000226800,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000226806,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226808,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226816,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000226822,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226823,1.549975946,2.381270101,1.088752109,1.088752109
ENSG00000226824,1.898922375,3.971987637,2.418015942,1.088752109
ENSG00000226837,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000226849,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000226855,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000226864,1.898922375,2.381270101,1.088752109,1.088752109
ENSG00000226891,1.549975946,1.748513077,2.418015942,1.088752109
ENSG00000226900,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000226928,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000226942,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000226945,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000226950,3.738121214,1.456022994,1.088752109,3.639194549
ENSG00000226964,1.549975946,1.748513077,1.088752109,3.639194549
ENSG00000226970,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000226979,1.549975946,2.199544088,1.088752109,3.639194549
ENSG00000226982,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000227008,1.898922375,1.456022994,1.088752109,3.172394178
ENSG00000227018,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000227021,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227032,2.17969193,1.456022994,1.088752109,1.088752109
ENSG00000227038,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000227039,4.520968441,1.748513077,5.100197867,3.424592397
ENSG00000227042,1.088752109,1.456022994,1.088752109,2.477977306
ENSG00000227051,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227057,4.709488119,3.427531898,4.421669871,4.397140402
ENSG00000227060,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227071,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227076,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227081,2.414620149,1.088752109,2.418015942,1.944494569
ENSG00000227087,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227097,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227105,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227110,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227113,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227124,3.223098796,2.199544088,3.097915969,3.424592397
ENSG00000227159,1.088752109,2.687771322,2.418015942,3.424592397
ENSG00000227165,5.822986144,8.886358939,5.229546028,7.64509464
ENSG00000227173,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227189,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000227191,2.793736963,1.456022994,2.418015942,1.088752109
ENSG00000227195,1.549975946,1.088752109,3.097915969,1.944494569
ENSG00000227199,1.088752109,3.427531898,1.088752109,1.088752109
ENSG00000227201,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227217,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227218,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227220,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227242,2.17969193,1.456022994,1.088752109,1.088752109
ENSG00000227258,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000227268,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000227295,1.088752109,3.051894838,2.418015942,1.088752109
ENSG00000227311,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227337,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227339,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227344,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000227345,4.709488119,4.675708497,4.800462183,4.615568118
ENSG00000227347,2.616596106,2.381270101,1.088752109,1.088752109
ENSG00000227354,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000227355,1.549975946,2.199544088,1.088752109,1.944494569
ENSG00000227359,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000227370,1.898922375,1.088752109,1.088752109,1.088752109
