EnsembleID,P3258NP,P3271NP,P3277NP,P3179NP,P3278NP,P3347NP,P3102NP,P3062NP,P3350NP,P3140NP
ENSG00000213096,4.673649955,4.407055441,4.27419659,3.962280818,4.397943561,3.909570704,3.060723424,4.358909171,3.448705053,4.178700373
ENSG00000213104,1.129598361,0.20279497,0.20279497,0.799217965,1.040462049,0.20279497,1.232511218,0.20279497,0.20279497,0.942446776
ENSG00000213109,0.20279497,0.555240179,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213110,0.20279497,0.555240179,1.293251249,0.20279497,0.68158969,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000213117,1.4364307,1.455945291,1.907147936,1.024868161,1.566983978,0.20279497,2.571979629,0.820317646,0.20279497,1.792231716
ENSG00000213123,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,1.251363748,0.20279497,0.20279497
ENSG00000213130,0.739374661,0.555240179,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213131,1.4364307,1.277910509,1.907147936,0.20279497,1.772234861,0.20279497,1.827244654,0.820317646,0.20279497,1.429023308
ENSG00000213137,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.251363748,0.20279497,0.20279497
ENSG00000213139,0.739374661,0.555240179,0.20279497,0.799217965,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213144,2.777096361,2.116297935,4.173867444,1.926936282,2.815507481,3.016034257,2.836949859,1.852159161,2.59328722,3.267591738
ENSG00000213145,2.980348133,3.331787041,3.357555747,4.257198644,3.836666603,3.909570704,3.577779328,3.715988659,4.807962904,2.710820306
ENSG00000213149,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,1.84511817,0.20279497
ENSG00000213152,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,3.016034257,0.20279497,0.544347218,2.59328722,0.20279497
ENSG00000213155,0.739374661,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000213160,0.739374661,1.074771133,1.293251249,0.53161028,1.327610628,0.20279497,0.20279497,0.544347218,1.84511817,1.429023308
ENSG00000213171,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000213172,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000213178,3.526250231,2.006230456,5.072436589,2.816239794,3.414610488,5.163633173,5.389262665,1.582812426,6.067857408,4.40553337
ENSG00000213179,0.739374661,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213183,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000213184,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213185,3.239908817,3.42028643,0.20279497,2.399320868,2.255430476,3.909570704,3.841778088,2.740872592,3.448705053,2.323433549
ENSG00000213186,0.739374661,0.555240179,0.20279497,0.799217965,1.566983978,0.20279497,1.827244654,2.447581221,0.20279497,1.792231716
ENSG00000213188,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213189,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213190,3.871114783,4.882461987,2.935513219,2.875359089,3.351985821,0.20279497,2.836949859,2.740872592,3.083489023,4.891064489
ENSG00000213194,0.20279497,0.20279497,0.20279497,0.53161028,0.68158969,0.20279497,1.232511218,0.20279497,0.20279497,1.429023308
ENSG00000213197,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213199,0.20279497,0.20279497,1.907147936,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,1.84511817,0.20279497
ENSG00000213201,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213203,4.308729787,3.187943332,4.539080738,4.092561064,4.777355388,4.457224861,4.258020124,4.879455412,4.370590379,3.267591738
ENSG00000213204,0.20279497,0.838266503,0.20279497,0.53161028,0.68158969,0.20279497,0.20279497,0.820317646,0.20279497,1.792231716
ENSG00000213205,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.84511817,0.20279497
ENSG00000213213,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.942446776
ENSG00000213214,0.20279497,0.555240179,0.20279497,0.20279497,1.040462049,0.20279497,0.20279497,0.820317646,1.84511817,0.20279497
ENSG00000213218,1.129598361,0.555240179,0.20279497,0.20279497,0.68158969,3.909570704,1.232511218,0.20279497,3.739892934,0.20279497
ENSG00000213221,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,1.251363748,0.20279497,0.20279497
ENSG00000213225,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,3.016034257,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213228,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213231,0.20279497,0.20279497,1.293251249,0.53161028,0.20279497,0.20279497,1.232511218,0.820317646,0.20279497,0.20279497
ENSG00000213234,0.739374661,0.838266503,0.20279497,1.024868161,0.68158969,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000213235,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.942446776
ENSG00000213236,3.81906313,2.970699026,3.949489428,2.399320868,3.742156205,0.20279497,4.844186157,1.970056863,3.448705053,3.98160101
ENSG00000213237,2.663614988,2.218560019,3.683670591,1.926936282,2.905475798,3.909570704,2.571979629,1.970056863,1.84511817,3.147227648
ENSG00000213239,0.739374661,0.555240179,0.20279497,0.20279497,0.68158969,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000213240,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000213246,6.761362899,7.348219027,6.604981897,6.598440742,6.602628012,5.418926047,6.26072666,5.96896182,6.119440547,7.151961255
ENSG00000213250,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.544347218,0.20279497,0.942446776
ENSG00000213252,0.20279497,0.20279497,0.20279497,0.53161028,0.68158969,3.016034257,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000213253,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000213260,2.540439277,2.403611623,2.666850197,1.391770528,2.386189506,0.20279497,4.064858939,0.20279497,3.982063839,3.578087331
ENSG00000213261,0.20279497,0.20279497,2.336437788,0.53161028,1.566983978,3.016034257,1.827244654,0.20279497,3.083489023,0.942446776
ENSG00000213279,0.20279497,0.20279497,0.20279497,1.024868161,0.20279497,0.20279497,1.827244654,3.574238415,0.20279497,0.20279497
ENSG00000213281,5.625675446,5.712248693,5.583347607,4.86490078,5.35801581,6.275644734,4.506517857,4.579003438,4.676374862,5.54323599
ENSG00000213293,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000213295,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213297,0.20279497,0.838266503,0.20279497,0.20279497,0.68158969,0.20279497,1.827244654,0.20279497,0.20279497,0.942446776
ENSG00000213300,1.689312795,1.757167165,1.293251249,1.391770528,1.566983978,3.016034257,2.247142917,0.20279497,0.20279497,2.323433549
ENSG00000213303,0.20279497,0.555240179,1.293251249,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213305,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000213312,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213315,0.20279497,0.555240179,1.293251249,0.20279497,0.20279497,0.20279497,2.247142917,0.20279497,0.20279497,0.20279497
ENSG00000213326,1.689312795,0.838266503,0.20279497,0.53161028,1.040462049,3.016034257,1.827244654,0.820317646,3.448705053,1.429023308
ENSG00000213331,0.739374661,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000213333,0.20279497,0.20279497,0.20279497,0.20279497,1.040462049,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000213335,1.904409574,0.555240179,2.666850197,0.53161028,0.68158969,3.016034257,2.247142917,0.20279497,0.20279497,1.792231716
ENSG00000213337,0.739374661,0.555240179,1.293251249,1.810588136,1.327610628,0.20279497,1.827244654,2.8678202,3.739892934,0.942446776
