EnsembleID,P3240SPE,P3072PE,P3330PE,P3113SPE
ENSG00000213214,1.362028924,3.595062759,2.860406165,1.362028924
ENSG00000213218,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000213225,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213228,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000213234,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000213235,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000213236,3.740334732,1.362028924,3.264245782,3.409117527
ENSG00000213237,3.586794977,1.362028924,2.297582008,2.926623954
ENSG00000213239,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213246,7.890816916,4.959398801,6.321640672,5.856277504
ENSG00000213260,2.39752232,1.362028924,2.297582008,2.926623954
ENSG00000213261,1.362028924,2.873298476,3.837922805,2.196479516
ENSG00000213279,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213281,5.578048648,5.778644789,4.247284286,4.989177979
ENSG00000213297,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213300,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000213303,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000213305,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213315,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000213326,1.698259332,2.873298476,3.264245782,1.83876202
ENSG00000213331,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000213335,2.199859906,2.873298476,2.860406165,2.482889605
ENSG00000213337,2.199859906,3.595062759,1.362028924,3.265500105
ENSG00000213339,2.199859906,4.073925384,1.362028924,1.362028924
ENSG00000213341,4.280671036,5.647880738,2.860406165,3.968626535
ENSG00000213347,2.571337666,4.720008595,2.860406165,4.223075661
ENSG00000213362,1.970750446,3.595062759,2.297582008,3.105989111
ENSG00000213366,4.065024699,2.873298476,3.837922805,4.845046488
ENSG00000213368,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213370,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000213371,4.980914352,4.073925384,4.702055223,4.370766879
ENSG00000213373,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213380,2.199859906,4.720008595,2.297582008,3.265500105
ENSG00000213390,2.39752232,1.362028924,2.860406165,3.539723606
ENSG00000213397,1.698259332,2.873298476,1.362028924,1.362028924
ENSG00000213398,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000213399,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000213420,1.698259332,1.362028924,1.362028924,2.482889605
ENSG00000213430,1.698259332,2.873298476,1.362028924,1.362028924
ENSG00000213432,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000213433,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213442,2.199859906,6.297947081,4.247284286,4.942715889
ENSG00000213445,4.32989742,4.720008595,5.407699349,6.444964332
ENSG00000213453,2.994124522,2.873298476,2.860406165,2.926623954
ENSG00000213462,7.611127974,3.595062759,7.090481522,6.661263106
ENSG00000213463,2.39752232,2.873298476,4.247284286,3.77005544
ENSG00000213465,3.811382128,1.362028924,5.047308503,3.539723606
ENSG00000213467,2.994124522,3.595062759,2.297582008,2.926623954
ENSG00000213468,3.740334732,4.073925384,1.362028924,2.926623954
ENSG00000213478,1.698259332,2.873298476,1.362028924,1.362028924
ENSG00000213492,4.594461968,3.595062759,4.415312308,4.058522444
ENSG00000213495,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213500,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213514,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213516,2.39752232,3.595062759,2.297582008,3.539723606
ENSG00000213523,3.503428133,4.073925384,1.362028924,3.968626535
ENSG00000213525,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213526,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213533,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000213539,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000213540,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213551,6.101901679,4.720008595,5.047308503,4.684900974
ENSG00000213553,1.970750446,5.778644789,4.941146883,4.684900974
ENSG00000213563,2.199859906,3.595062759,1.362028924,3.105989111
ENSG00000213569,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213585,5.38193638,4.959398801,5.695817466,5.161368507
ENSG00000213593,2.571337666,3.595062759,3.579413189,2.196479516
ENSG00000213598,1.362028924,2.873298476,1.362028924,2.482889605
ENSG00000213613,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213614,2.994124522,2.873298476,3.837922805,4.223075661
ENSG00000213619,2.199859906,5.164662069,2.297582008,3.968626535
ENSG00000213625,9.692859776,2.873298476,7.606823647,7.354213341
ENSG00000213626,4.17687333,7.134643738,5.87949169,6.617565434
ENSG00000213639,7.367683268,7.033503759,7.498700276,7.3805962
ENSG00000213650,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000213654,7.762229657,6.867112773,7.16312093,7.31826849
ENSG00000213658,4.377499418,2.873298476,3.837922805,2.926623954
ENSG00000213672,5.011409866,1.362028924,2.860406165,2.926623954
ENSG00000213676,4.468235768,2.873298476,4.82654835,4.845046488
ENSG00000213684,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000213689,4.980914352,2.873298476,4.057074522,3.872754685
ENSG00000213693,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000213694,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000213695,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000213699,1.698259332,1.362028924,1.362028924,3.409117527
ENSG00000213700,1.362028924,1.362028924,2.860406165,2.196479516
ENSG00000213701,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213707,2.571337666,1.362028924,2.297582008,3.265500105
ENSG00000213717,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213719,8.864308996,7.992583104,7.232277613,7.49771233
ENSG00000213722,4.885358217,4.959398801,4.82654835,4.298810372
ENSG00000213740,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213741,4.71052727,6.297947081,6.847647,6.248871243
ENSG00000213742,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000213753,4.511549935,4.073925384,4.247284286,2.196479516
ENSG00000213754,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213757,1.362028924,4.073925384,3.264245782,2.721750054
ENSG00000213760,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213762,2.994124522,2.873298476,4.247284286,3.77005544
ENSG00000213763,3.414946844,1.362028924,3.264245782,2.926623954
ENSG00000213770,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213772,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213780,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000213782,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000213790,2.39752232,1.362028924,1.362028924,1.83876202
ENSG00000213793,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000213798,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213799,2.866484304,1.362028924,3.579413189,2.926623954
ENSG00000213801,3.111384157,1.362028924,2.860406165,2.196479516
ENSG00000213809,1.362028924,2.873298476,1.362028924,2.196479516
ENSG00000213820,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213842,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000213846,4.885358217,3.595062759,5.990115243,5.550264651
ENSG00000213853,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000213857,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213859,2.199859906,5.344325482,2.860406165,2.926623954
ENSG00000213860,1.362028924,4.073925384,1.362028924,1.83876202
ENSG00000213862,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000213864,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000213865,1.698259332,2.873298476,1.362028924,1.83876202
ENSG00000213866,3.320682329,4.432835737,4.057074522,3.65948132
ENSG00000213876,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213881,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000213885,1.362028924,4.720008595,2.297582008,2.721750054
ENSG00000213886,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000213888,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000213889,3.811382128,3.595062759,3.837922805,1.362028924
ENSG00000213891,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213903,1.698259332,4.432835737,2.297582008,4.143143891
ENSG00000213904,1.970750446,2.873298476,2.297582008,2.721750054
ENSG00000213906,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000213917,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213918,2.39752232,4.432835737,2.297582008,3.65948132
ENSG00000213920,2.726445499,1.362028924,1.362028924,1.83876202
ENSG00000213923,2.726445499,4.073925384,1.362028924,3.265500105
ENSG00000213925,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213928,3.111384157,1.362028924,3.264245782,2.926623954
ENSG00000213930,2.39752232,3.595062759,1.362028924,4.058522444
ENSG00000213931,2.199859906,1.362028924,2.297582008,2.721750054
ENSG00000213934,2.571337666,3.595062759,1.362028924,1.362028924
ENSG00000213935,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000213937,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213939,1.362028924,3.595062759,2.860406165,1.83876202
ENSG00000213942,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213946,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213949,1.970750446,1.362028924,2.297582008,2.721750054
ENSG00000213950,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000213963,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213964,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213965,3.111384157,4.432835737,2.297582008,3.105989111
ENSG00000213967,2.866484304,1.362028924,1.362028924,2.196479516
ENSG00000213970,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000213971,1.698259332,1.362028924,1.362028924,3.105989111
ENSG00000213976,2.571337666,1.362028924,1.362028924,1.362028924
ENSG00000213977,6.697170767,4.432835737,5.629000918,5.881129163
ENSG00000213979,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000213983,3.665606462,3.595062759,4.057074522,5.315181463
ENSG00000213985,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000213988,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000213995,4.783021189,2.873298476,4.56579602,3.968626535
ENSG00000213997,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000213999,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000214013,4.17687333,3.595062759,3.837922805,4.298810372
ENSG00000214016,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214018,5.578048648,2.873298476,4.415312308,2.721750054
ENSG00000214019,1.698259332,1.362028924,3.579413189,2.482889605
ENSG00000214021,2.726445499,1.362028924,1.362028924,4.298810372
ENSG00000214022,1.970750446,1.362028924,3.264245782,3.65948132
ENSG00000214026,2.571337666,2.873298476,3.264245782,3.539723606
ENSG00000214029,1.698259332,4.073925384,1.362028924,3.265500105
ENSG00000214046,6.287781902,5.647880738,5.407699349,5.077840659
ENSG00000214049,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214063,2.39752232,2.873298476,2.297582008,2.482889605
ENSG00000214077,3.219825396,2.873298476,3.264245782,2.721750054
ENSG00000214078,4.065024699,3.595062759,1.362028924,5.278238128
ENSG00000214087,1.970750446,4.073925384,2.860406165,2.482889605
ENSG00000214106,1.362028924,2.873298476,1.362028924,3.265500105
ENSG00000214110,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000214111,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000214113,2.199859906,4.432835737,2.860406165,2.482889605
ENSG00000214114,6.734210045,3.595062759,5.558938933,4.567322475
ENSG00000214121,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000214128,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214132,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000214135,2.571337666,1.362028924,2.860406165,2.196479516
ENSG00000214140,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000214144,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214160,2.866484304,1.362028924,2.860406165,3.65948132
ENSG00000214174,2.994124522,3.595062759,2.297582008,2.196479516
ENSG00000214176,2.866484304,4.959398801,3.264245782,5.034190322
ENSG00000214182,5.904816852,6.207976388,6.321640672,6.021868618
ENSG00000214184,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214185,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214189,2.726445499,2.873298476,1.362028924,1.83876202
ENSG00000214193,2.199859906,2.873298476,1.362028924,2.196479516
ENSG00000214194,4.980914352,1.362028924,1.362028924,3.968626535
ENSG00000214198,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214199,1.698259332,2.873298476,1.362028924,2.196479516
ENSG00000214200,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214203,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000214212,1.970750446,5.164662069,5.047308503,2.482889605
ENSG00000214223,1.362028924,3.595062759,2.297582008,2.196479516
ENSG00000214226,2.866484304,1.362028924,1.362028924,3.265500105
ENSG00000214244,1.698259332,1.362028924,1.362028924,2.926623954
ENSG00000214249,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214253,5.334482987,4.959398801,4.56579602,4.894707549
ENSG00000214264,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214269,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214273,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214274,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000214279,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000214280,1.698259332,1.362028924,1.362028924,2.482889605
ENSG00000214293,2.199859906,1.362028924,1.362028924,2.926623954
ENSG00000214297,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214309,2.199859906,1.362028924,1.362028924,2.482889605
ENSG00000214331,1.698259332,2.873298476,1.362028924,3.77005544
ENSG00000214357,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000214359,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214366,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214367,2.866484304,4.432835737,3.264245782,3.872754685
ENSG00000214389,1.970750446,5.778644789,4.56579602,3.77005544
ENSG00000214391,1.970750446,1.362028924,2.297582008,2.196479516
ENSG00000214401,2.571337666,1.362028924,1.362028924,3.539723606
ENSG00000214402,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214413,3.943770414,1.362028924,1.362028924,3.77005544
ENSG00000214417,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214425,1.970750446,1.362028924,1.362028924,2.926623954
ENSG00000214439,3.879094307,1.362028924,2.297582008,2.196479516
ENSG00000214455,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214456,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000214460,1.698259332,4.073925384,1.362028924,1.83876202
ENSG00000214465,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000214485,1.698259332,4.959398801,2.860406165,1.362028924
ENSG00000214517,4.065024699,4.432835737,3.837922805,2.721750054
ENSG00000214530,3.111384157,2.873298476,2.297582008,3.265500105
ENSG00000214534,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214535,1.362028924,3.595062759,2.297582008,1.362028924
ENSG00000214541,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214544,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000214548,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000214552,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000214558,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214561,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214562,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214575,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214584,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214595,2.199859906,1.362028924,1.362028924,2.196479516
ENSG00000214604,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214612,1.362028924,4.432835737,2.297582008,2.196479516
ENSG00000214626,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214652,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214653,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000214655,3.811382128,5.50407225,4.415312308,4.942715889
ENSG00000214688,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000214694,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000214706,1.970750446,1.362028924,2.860406165,2.926623954
ENSG00000214708,1.362028924,4.959398801,3.264245782,2.721750054
ENSG00000214711,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214717,3.320682329,5.164662069,2.297582008,3.872754685
ENSG00000214719,2.866484304,2.873298476,1.362028924,1.83876202
ENSG00000214733,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214753,4.634196984,2.873298476,3.837922805,4.439304308
ENSG00000214756,1.970750446,1.362028924,1.362028924,3.77005544
ENSG00000214761,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000214765,4.005671065,4.432835737,3.264245782,3.65948132
ENSG00000214770,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000214776,3.740334732,1.362028924,1.362028924,2.196479516
ENSG00000214783,1.698259332,1.362028924,2.860406165,1.83876202
ENSG00000214784,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214796,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214812,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000214821,2.39752232,1.362028924,1.362028924,1.362028924
ENSG00000214826,1.698259332,4.073925384,1.362028924,1.83876202
ENSG00000214832,2.994124522,2.873298476,4.415312308,2.721750054
ENSG00000214837,2.199859906,1.362028924,1.362028924,2.196479516
ENSG00000214842,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214869,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000214870,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214892,1.698259332,1.362028924,2.860406165,1.83876202
ENSG00000214894,3.740334732,1.362028924,1.362028924,3.409117527
ENSG00000214897,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214900,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000214914,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000214922,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000214929,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000214941,6.184513253,5.778644789,6.278694706,5.669185506
ENSG00000214944,2.866484304,1.362028924,1.362028924,2.482889605
ENSG00000214954,2.39752232,1.362028924,1.362028924,2.482889605
ENSG00000214960,7.674433405,5.164662069,6.847647,6.341319693
ENSG00000214967,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000214975,1.698259332,1.362028924,2.860406165,2.196479516
ENSG00000215003,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000215007,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000215012,1.362028924,1.362028924,3.264245782,2.196479516
ENSG00000215021,3.811382128,4.959398801,4.941146883,5.351202356
ENSG00000215022,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000215030,1.970750446,5.164662069,5.325686124,4.793614843
ENSG00000215039,7.832232494,2.873298476,6.042400591,5.640361601
ENSG00000215041,2.571337666,4.432835737,1.362028924,3.968626535
ENSG00000215049,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215067,1.970750446,1.362028924,3.264245782,3.65948132
ENSG00000215068,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000215085,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000215086,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215093,1.362028924,2.873298476,2.297582008,1.362028924
ENSG00000215096,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215102,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215105,2.199859906,2.873298476,4.247284286,2.721750054
ENSG00000215114,3.586794977,4.073925384,4.415312308,4.740281679
ENSG00000215126,2.866484304,3.595062759,1.362028924,1.83876202
ENSG00000215146,1.362028924,4.073925384,1.362028924,2.196479516
ENSG00000215154,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000215156,1.362028924,2.873298476,1.362028924,2.721750054
ENSG00000215158,2.726445499,3.595062759,1.362028924,2.196479516
ENSG00000215190,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000215193,2.571337666,4.073925384,1.362028924,4.504732895
ENSG00000215196,1.698259332,2.873298476,2.297582008,1.83876202
ENSG00000215198,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215199,3.503428133,1.362028924,2.860406165,2.196479516
ENSG00000215218,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215244,1.362028924,1.362028924,1.362028924,2.926623954
ENSG00000215251,4.980914352,1.362028924,4.057074522,4.845046488
ENSG00000215252,2.866484304,1.362028924,2.297582008,4.793614843
ENSG00000215256,3.943770414,2.873298476,3.579413189,3.539723606
ENSG00000215267,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000215268,1.970750446,2.873298476,1.362028924,1.362028924
ENSG00000215271,4.005671065,2.873298476,3.264245782,4.223075661
ENSG00000215277,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000215284,2.199859906,1.362028924,2.297582008,1.83876202
ENSG00000215288,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215301,7.172350276,8.071237329,7.186543437,7.62822047
ENSG00000215302,6.441266421,3.595062759,6.321640672,5.83099024
ENSG00000215305,2.571337666,5.50407225,2.860406165,3.539723606
ENSG00000215311,1.970750446,2.873298476,1.362028924,1.362028924
ENSG00000215319,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215349,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000215356,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215357,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215375,1.698259332,3.595062759,2.860406165,3.105989111
ENSG00000215386,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000215388,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000215414,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000215417,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000215421,4.229705474,1.362028924,4.247284286,4.793614843
ENSG00000215424,1.362028924,2.873298476,1.362028924,2.196479516
ENSG00000215440,1.362028924,4.073925384,2.297582008,3.872754685
ENSG00000215441,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000215447,1.698259332,1.362028924,1.362028924,2.926623954
ENSG00000215456,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215458,1.970750446,4.720008595,2.860406165,3.65948132
ENSG00000215472,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000215474,1.362028924,2.873298476,2.297582008,1.362028924
ENSG00000215481,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000215483,3.219825396,4.073925384,2.297582008,2.482889605
ENSG00000215492,1.362028924,4.720008595,2.860406165,3.105989111
ENSG00000215506,2.199859906,1.362028924,3.264245782,1.362028924
ENSG00000215548,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000215553,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215559,2.866484304,1.362028924,1.362028924,2.926623954
ENSG00000215571,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215612,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215630,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215644,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215712,3.320682329,4.073925384,1.362028924,1.362028924
ENSG00000215717,5.070532633,3.595062759,3.264245782,3.65948132
ENSG00000215769,2.199859906,3.595062759,1.362028924,2.482889605
ENSG00000215788,1.698259332,4.073925384,2.297582008,4.223075661
ENSG00000215790,1.698259332,1.362028924,1.362028924,2.482889605
ENSG00000215811,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000215817,2.199859906,1.362028924,1.362028924,2.196479516
ENSG00000215835,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000215840,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000215845,2.571337666,6.009222601,4.247284286,4.143143891
ENSG00000215853,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000215859,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000215861,2.39752232,1.362028924,1.362028924,1.362028924
ENSG00000215883,1.970750446,3.595062759,1.362028924,1.83876202
ENSG00000215908,1.970750446,3.595062759,2.860406165,1.83876202
ENSG00000215910,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000215912,1.698259332,2.873298476,1.362028924,2.196479516
ENSG00000215915,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000216101,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000216285,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000216378,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000216480,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000216490,2.39752232,1.362028924,2.860406165,4.370766879
ENSG00000216621,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000216624,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000216657,1.698259332,1.362028924,3.579413189,2.482889605
ENSG00000216718,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000216809,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000216813,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000216819,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000216853,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000216854,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000216863,4.511549935,1.362028924,3.579413189,2.926623954
ENSG00000216866,1.698259332,4.073925384,1.362028924,2.196479516
ENSG00000216895,3.219825396,4.073925384,1.362028924,2.482889605
ENSG00000216937,8.012648877,5.344325482,6.141608476,5.856277504
ENSG00000217027,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000217094,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000217128,7.38525517,2.873298476,6.847647,5.97646405
ENSG00000217130,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000217236,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000217241,2.571337666,1.362028924,1.362028924,1.362028924
ENSG00000217258,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000217275,2.726445499,1.362028924,1.362028924,1.83876202
ENSG00000217325,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000217482,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000217555,2.994124522,1.362028924,2.860406165,2.721750054
ENSG00000217585,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000217612,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000217624,4.32989742,2.873298476,4.057074522,3.539723606
ENSG00000217643,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000217646,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000217653,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000217716,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000217769,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000217786,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000217930,1.698259332,1.362028924,2.297582008,2.196479516
ENSG00000218018,3.414946844,1.362028924,3.837922805,2.482889605
ENSG00000218027,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218089,1.362028924,1.362028924,1.362028924,1.83876202
