EnsembleID,P3180PE,P3262PE,P3127PE,P3282PE,P3314SPE,P3228SPE,P3150SPE,P3183PE,P3077PE,P3233SPE
ENSG00000263412,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263417,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263426,1.683073334,3.27552481,2.799787412,3.286775746,1.574066796,3.424219297,1.574066796,3.008476976,2.329210893,3.453646688
ENSG00000263432,1.574066796,1.574066796,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263465,7.159411138,6.343667821,6.937296456,5.838757611,6.331982488,5.629982372,5.160332126,6.705587537,6.076505934,7.344726163
ENSG00000263470,2.471956584,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000263482,2.531479112,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000263508,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263528,4.422131865,2.896877456,2.799787412,1.574066796,1.574066796,3.424219297,1.574066796,4.184802157,2.596754359,4.242947895
ENSG00000263563,2.471956584,1.574066796,1.574066796,6.000319068,5.003183857,1.574066796,5.704689849,4.824055498,3.342696013,3.453646688
ENSG00000263603,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263606,1.784419047,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263612,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263616,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263648,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263669,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263731,1.967967594,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,5.160332126,1.574066796,2.329210893,1.574066796
ENSG00000263740,6.538319753,8.572705413,11.52190591,10.84616507,11.00765933,12.39722792,11.27505875,10.29369851,9.123996546,10.60621557
ENSG00000263745,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000263753,4.10703312,3.575169918,2.799787412,4.543681726,3.663934896,1.574066796,1.574066796,1.574066796,2.596754359,3.453646688
ENSG00000263761,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000263766,2.205773863,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000263781,1.784419047,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263794,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,3.453646688
ENSG00000263809,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263818,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263823,2.205773863,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000263826,2.409872207,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,3.71335061,2.822358931,1.574066796
ENSG00000263841,1.574066796,1.574066796,4.517727852,1.574066796,1.574066796,4.714215374,5.160332126,5.74616741,2.329210893,3.453646688
ENSG00000263843,2.130777648,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000263874,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263883,2.051668069,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263884,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263905,1.967967594,1.574066796,7.07161014,4.047987249,3.663934896,7.374009975,4.275709168,6.39391192,4.836725756,5.668140141
ENSG00000263914,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000263924,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000263934,3.251051278,1.574066796,4.24193384,5.448523715,7.471976299,3.424219297,6.879232792,4.824055498,1.574066796,5.878413741
ENSG00000263941,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263956,3.567720188,2.896877456,1.574066796,4.047987249,1.574066796,1.574066796,1.574066796,3.008476976,2.329210893,3.453646688
ENSG00000263961,1.967967594,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000263968,3.021210613,2.896877456,8.34801715,5.838757611,5.9346101,9.337257806,7.959175287,7.973803706,6.182001022,7.114916817
ENSG00000263969,1.574066796,1.574066796,3.452770467,1.574066796,1.574066796,5.087751037,1.574066796,4.184802157,2.596754359,1.574066796
ENSG00000263974,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263988,1.683073334,1.574066796,4.749165676,3.286775746,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000263989,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,4.275709168,1.574066796,1.574066796,1.574066796
ENSG00000263993,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264006,1.967967594,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000264023,2.130777648,2.896877456,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000264028,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264041,1.574066796,1.574066796,2.799787412,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264044,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,1.574066796,1.574066796
ENSG00000264057,1.574066796,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000264070,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264083,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264112,2.696593603,1.574066796,1.574066796,3.286775746,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264113,1.784419047,1.574066796,1.574066796,1.574066796,5.003183857,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264128,1.574066796,1.574066796,2.799787412,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264148,1.683073334,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,3.453646688
ENSG00000264169,3.178431512,3.575169918,6.937296456,5.448523715,6.643206751,8.179904351,7.23367136,8.81093296,4.487502273,6.841434237
ENSG00000264176,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264204,2.471956584,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264229,3.021210613,2.382052177,4.948557782,1.574066796,1.574066796,1.574066796,4.275709168,1.574066796,2.000492674,1.574066796
ENSG00000264247,2.797026138,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,1.574066796,1.574066796
ENSG00000264275,2.051668069,3.27552481,6.736227754,3.286775746,4.483683049,7.374009975,6.879232792,6.961746256,4.42009899,6.841434237
ENSG00000264278,2.696593603,1.574066796,3.452770467,4.047987249,1.574066796,1.574066796,1.574066796,1.574066796,3.607965735,1.574066796
ENSG00000264308,1.574066796,1.574066796,2.799787412,3.286775746,5.003183857,1.574066796,4.275709168,1.574066796,1.574066796,1.574066796
ENSG00000264322,1.784419047,1.574066796,4.517727852,1.574066796,1.574066796,4.208837981,1.574066796,4.539549294,2.329210893,4.242947895
ENSG00000264343,3.595876043,3.27552481,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000264364,8.139534054,6.382839863,8.238040088,6.277573318,7.011766927,6.023170102,7.517979414,6.106091588,6.903355799,6.841434237
ENSG00000264384,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264438,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264448,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264456,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264522,4.542751601,3.27552481,4.24193384,4.047987249,4.483683049,5.384192606,1.574066796,4.539549294,4.61353892,5.421902862
ENSG00000264538,5.849488454,6.924229521,4.517727852,5.448523715,5.384341868,6.464475176,1.574066796,6.633751435,6.182001022,3.453646688
ENSG00000264546,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264548,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264573,1.967967594,2.382052177,4.749165676,1.574066796,1.574066796,3.424219297,1.574066796,5.26549101,3.607965735,1.574066796
ENSG00000264575,1.879110376,2.382052177,3.452770467,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000264582,1.683073334,1.574066796,3.452770467,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,2.329210893,3.453646688
ENSG00000264585,1.574066796,1.574066796,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264589,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264596,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000264618,2.344995501,1.574066796,4.749165676,6.14559624,6.146934673,4.714215374,4.275709168,1.574066796,1.574066796,5.421902862
ENSG00000264624,1.879110376,1.574066796,1.574066796,4.543681726,3.663934896,1.574066796,1.574066796,3.71335061,1.574066796,1.574066796
ENSG00000264653,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264663,2.277063411,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000264707,1.879110376,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000264739,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264743,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264754,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264767,1.574066796,1.574066796,3.900652216,3.286775746,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264769,2.205773863,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000264771,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264772,2.935670317,2.896877456,2.799787412,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,3.342696013,1.574066796
ENSG00000264801,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264808,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264812,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264833,1.574066796,1.574066796,2.799787412,1.574066796,4.483683049,4.208837981,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264853,2.588642865,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264885,1.879110376,1.574066796,1.574066796,4.543681726,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000264895,2.051668069,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264916,3.286034849,2.382052177,7.743035417,5.838757611,4.483683049,8.361003974,7.382817562,7.535175954,5.117674343,7.872554463
ENSG00000264920,1.784419047,2.382052177,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000264940,3.286034849,3.823155467,5.123708744,6.613582466,6.776798198,6.023170102,7.23367136,5.26549101,2.329210893,5.124809365
ENSG00000264943,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264964,2.130777648,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,3.453646688
ENSG00000264968,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000264978,2.74768364,1.574066796,7.688326393,5.448523715,5.003183857,8.52188486,7.641555995,8.085724167,5.117674343,7.344726163
ENSG00000264985,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000264994,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265008,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,4.275709168,3.71335061,1.574066796,1.574066796
ENSG00000265019,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265043,2.051668069,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000265052,1.683073334,1.574066796,1.574066796,3.286775746,5.384341868,1.574066796,1.574066796,1.574066796,2.000492674,6.370913147
ENSG00000265078,2.643627685,1.574066796,5.420783123,6.398482602,6.331982488,6.023170102,5.160332126,5.061591591,2.000492674,6.061902425
ENSG00000265091,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265100,2.051668069,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265101,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265107,1.879110376,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.329210893,1.574066796
ENSG00000265123,1.574066796,1.574066796,4.517727852,1.574066796,1.574066796,4.208837981,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000265141,1.574066796,1.574066796,3.452770467,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265145,2.130777648,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265148,7.946673976,7.051237837,7.446035156,6.000319068,4.483683049,5.087751037,4.275709168,7.228811019,8.078018455,5.668140141
ENSG00000265158,1.574066796,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265188,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000265194,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000265206,6.096115592,3.27552481,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
