EnsembleID,P3234PE,P3200PE,P3322PE,P3125PE,P3360SPE.1,P3174PE,S586PE
ENSG00000127666,2.721867128,3.287734011,4.168600383,1.021011534,1.021011534,4.093833879,4.415615087
ENSG00000127720,3.840723646,2.73794616,5.0848135,2.985988394,1.021011534,3.255846671,4.357706857
ENSG00000127774,3.804901031,3.287734011,3.322852718,3.788269875,3.612301316,5.005451055,1.292298233
ENSG00000127804,3.840723646,3.848761081,3.322852718,1.021011534,3.142330303,3.73484667,4.576576686
ENSG00000127824,9.319849147,8.163548894,8.326933357,8.255199721,8.024779738,6.935418776,6.172772287
ENSG00000127831,5.499810393,3.499916977,5.854714557,5.858380208,5.028127778,1.021011534,1.292298233
ENSG00000127837,4.552341706,5.926621213,4.698249073,5.997956001,5.902811993,5.773204727,5.906095575
ENSG00000127838,6.04396154,4.364346456,6.35402962,6.544981106,6.32608904,5.005451055,5.084787438
ENSG00000127863,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000127870,7.498896714,7.375401447,4.698249073,6.297241579,6.263616437,6.528332646,5.578686719
ENSG00000127884,3.909806008,4.566288238,4.168600383,3.442193525,3.966212742,5.439807961,3.785006133
ENSG00000127903,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000127914,7.937716358,7.010184505,6.35402962,5.703840292,5.420557875,5.959142609,5.066828413
ENSG00000127920,11.11971968,10.80879252,8.618039502,10.44688041,9.948441807,7.945591206,6.155882036
ENSG00000127922,5.554766226,5.998213157,5.64072965,6.125211504,6.38596832,7.062650052,5.389357676
ENSG00000127946,5.042234675,5.109458677,4.168600383,4.835386599,4.690968247,4.620480143,5.688465482
ENSG00000127947,10.92566718,10.25601759,9.248607511,9.89754814,9.056477943,7.541805896,7.675188686
ENSG00000127948,2.721867128,1.021011534,4.168600383,1.021011534,1.021011534,3.73484667,2.312724784
ENSG00000127951,6.545161106,6.614136696,4.698249073,6.498720149,6.198315671,6.468310486,7.055485336
ENSG00000127952,3.480934629,4.1294645,4.168600383,2.985988394,2.440797094,3.73484667,1.021011534
ENSG00000127954,4.896670805,3.038872542,1.021011534,3.788269875,2.440797094,3.73484667,4.415615087
ENSG00000127955,3.387145149,2.73794616,1.021011534,3.442193525,1.021011534,4.093833879,1.520556383
ENSG00000127957,3.611091559,2.357246082,3.322852718,2.985988394,2.440797094,1.021011534,4.168575791
ENSG00000127980,5.160342183,4.743402818,1.021011534,4.067181446,4.690968247,3.255846671,3.785006133
ENSG00000127989,3.121932342,2.357246082,3.322852718,1.021011534,3.142330303,1.021011534,1.021011534
ENSG00000127990,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.821178303
ENSG00000127993,2.642905391,3.287734011,1.021011534,1.021011534,3.612301316,2.5337666,4.65078841
ENSG00000127995,3.875678282,2.73794616,1.021011534,4.067181446,1.021011534,4.620480143,3.950855444
ENSG00000128000,3.568997272,3.684857269,3.322852718,2.314989466,1.021011534,3.255846671,4.744148506
ENSG00000128011,2.470699671,1.838599807,1.021011534,1.021011534,3.966212742,1.021011534,1.021011534
ENSG00000128016,7.345265769,6.066419772,6.488275725,6.125211504,6.603350976,6.468310486,7.42679823
ENSG00000128039,1.624557885,2.357246082,1.021011534,2.985988394,1.021011534,3.73484667,1.021011534
ENSG00000128040,1.450009315,1.838599807,1.021011534,1.021011534,3.142330303,1.021011534,1.021011534
ENSG00000128045,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128050,3.179018871,3.499916977,1.021011534,4.067181446,5.028127778,4.093833879,5.734697206
ENSG00000128052,1.450009315,1.021011534,4.168600383,2.314989466,1.021011534,2.5337666,5.885751755
ENSG00000128059,2.048798304,1.838599807,4.698249073,1.021011534,1.021011534,1.021011534,3.54666097
ENSG00000128159,4.007597215,1.838599807,1.021011534,1.021011534,2.440797094,2.5337666,3.597584367
ENSG00000128185,2.86789994,3.038872542,4.168600383,3.442193525,3.142330303,5.309033755,3.646771414
ENSG00000128191,3.730471572,3.499916977,3.322852718,3.788269875,3.612301316,4.093833879,4.973518564
ENSG00000128218,1.920763351,2.357246082,3.322852718,2.985988394,1.021011534,4.093833879,2.73282405
ENSG00000128228,1.450009315,1.021011534,4.168600383,3.442193525,1.021011534,3.255846671,2.04562814
ENSG00000128245,9.6170116,9.234521242,8.618039502,9.590792756,8.794542854,6.890386492,7.294156217
ENSG00000128254,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128266,8.265514559,6.920893088,8.675462756,8.013403864,7.778958496,5.165212984,4.201870001
ENSG00000128268,1.780249194,1.838599807,1.021011534,2.314989466,3.612301316,1.021011534,2.983143058
ENSG00000128271,2.166390961,2.357246082,1.021011534,2.314989466,2.440797094,3.73484667,1.021011534
ENSG00000128272,9.57509222,8.93494233,6.927012122,8.999444996,8.282792654,7.854739271,6.361388403
ENSG00000128274,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000128283,2.166390961,2.357246082,1.021011534,2.985988394,1.021011534,1.021011534,3.646771414
ENSG00000128284,4.9468418,5.043303456,1.021011534,5.435718819,5.028127778,5.86916711,6.138791698
ENSG00000128294,6.408620977,5.453058685,6.35402962,7.072850164,5.633151899,3.73484667,3.439082285
ENSG00000128298,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128309,5.026767475,4.251680284,4.168600383,5.619883797,5.818404258,3.255846671,5.253058332
ENSG00000128311,4.552341706,2.73794616,4.698249073,4.067181446,2.440797094,2.5337666,1.021011534
ENSG00000128335,4.734754626,3.684857269,1.021011534,3.788269875,5.028127778,5.773204727,4.415615087
ENSG00000128340,7.056296211,7.348259756,7.816262376,7.482440766,7.338360795,7.967437563,9.436008493
ENSG00000128346,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.821178303
ENSG00000128383,4.826941085,4.468847826,3.322852718,4.678223663,4.487344268,5.165212984,3.439082285
ENSG00000128394,3.804901031,4.251680284,1.021011534,3.788269875,3.612301316,2.5337666,4.788656561
ENSG00000128463,3.387145149,4.364346456,4.168600383,3.788269875,1.021011534,1.021011534,3.196383945
ENSG00000128482,1.021011534,1.021011534,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000128487,7.162728326,7.278083813,5.64072965,7.702492493,8.432278433,6.843903155,7.309510975
ENSG00000128512,3.480934629,4.566288238,3.322852718,2.985988394,2.440797094,4.093833879,4.415615087
ENSG00000128513,4.099178479,4.1294645,3.322852718,2.985988394,3.612301316,1.021011534,4.357706857
ENSG00000128524,6.501068116,6.470493892,5.389384054,6.756348479,7.072880375,6.528332646,4.934436557
ENSG00000128534,5.358689728,5.40117914,6.041021689,6.125211504,5.420557875,5.670401583,5.120048413
ENSG00000128536,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128563,4.930311239,4.743402818,5.0848135,4.501822797,3.142330303,3.73484667,2.983143058
ENSG00000128567,2.796730467,3.287734011,1.021011534,2.985988394,1.021011534,1.021011534,5.527079744
ENSG00000128573,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000128578,3.909806008,2.357246082,1.021011534,3.442193525,3.142330303,1.021011534,1.717585159
ENSG00000128581,2.275116933,1.021011534,3.322852718,1.021011534,1.021011534,3.255846671,1.520556383
ENSG00000128585,6.699455612,6.163040014,6.041021689,5.106126332,5.530767303,4.825768459,6.653793834
ENSG00000128590,3.062493539,1.838599807,3.322852718,2.985988394,1.021011534,2.5337666,4.06381881
ENSG00000128591,1.251397792,1.021011534,1.021011534,1.021011534,2.440797094,2.5337666,1.520556383
ENSG00000128594,3.233932239,1.838599807,1.021011534,2.985988394,3.142330303,2.5337666,2.312724784
ENSG00000128595,7.845953739,6.636745841,3.322852718,6.242146407,5.902811993,4.620480143,4.973518564
ENSG00000128596,2.275116933,1.021011534,1.021011534,1.021011534,3.966212742,2.5337666,1.021011534
ENSG00000128602,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128604,3.434801911,4.743402818,3.322852718,2.314989466,4.690968247,4.381055846,5.768424001
ENSG00000128607,5.783652627,4.743402818,3.322852718,4.501822797,5.301227865,5.165212984,4.934436557
ENSG00000128609,8.955413873,8.997423512,5.854714557,7.134660239,7.178241452,7.102683552,6.138791698
ENSG00000128626,2.642905391,3.038872542,1.021011534,3.442193525,2.440797094,5.005451055,4.234413155
ENSG00000128641,1.780249194,1.838599807,1.021011534,2.314989466,1.021011534,4.093833879,1.292298233
ENSG00000128645,1.021011534,1.838599807,3.322852718,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000128654,2.048798304,2.73794616,1.021011534,3.442193525,1.021011534,4.093833879,1.890910519
ENSG00000128656,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,2.04562814
ENSG00000128683,1.021011534,1.838599807,1.021011534,1.021011534,3.142330303,1.021011534,1.292298233
ENSG00000128692,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,3.255846671,1.292298233
ENSG00000128694,2.166390961,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.870312691
ENSG00000128699,3.286831853,2.357246082,3.322852718,1.021011534,2.440797094,1.021011534,4.601740479
ENSG00000128708,6.495460518,6.253593574,3.322852718,5.106126332,5.420557875,4.381055846,5.779493302
ENSG00000128709,1.021011534,2.357246082,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000128713,1.450009315,2.357246082,1.021011534,2.314989466,2.440797094,1.021011534,1.021011534
ENSG00000128731,5.628348648,5.109458677,5.64072965,4.501822797,5.301227865,5.309033755,4.168575791
ENSG00000128739,6.802961,6.392927013,5.0848135,6.633277416,6.263616437,5.439807961,3.057780702
ENSG00000128789,3.568997272,4.251680284,3.322852718,2.314989466,2.440797094,4.093833879,4.386951499
ENSG00000128791,5.915476891,5.55153558,4.168600383,5.106126332,3.966212742,3.255846671,1.717585159
ENSG00000128805,1.251397792,1.021011534,1.021011534,2.985988394,1.021011534,1.021011534,1.292298233
ENSG00000128815,5.855454312,5.687690442,5.64072965,5.435718819,6.32608904,6.199620446,6.197742589
ENSG00000128829,4.594917636,5.347364185,5.0848135,4.501822797,4.487344268,5.670401583,6.339116545
ENSG00000128833,3.875678282,1.838599807,1.021011534,2.985988394,3.966212742,1.021011534,2.185348848
ENSG00000128849,3.286831853,4.566288238,4.168600383,5.224556214,3.966212742,5.670401583,5.102525649
ENSG00000128872,3.875678282,3.287734011,4.698249073,1.021011534,2.440797094,3.73484667,4.134495037
ENSG00000128881,4.715588779,3.995929064,4.168600383,4.835386599,5.028127778,4.620480143,3.740383555
ENSG00000128886,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000128891,3.768166231,2.73794616,4.698249073,2.985988394,3.612301316,4.620480143,3.989501062
ENSG00000128908,6.856437342,6.392927013,6.35402962,5.78317853,5.818404258,5.559707002,5.734697206
ENSG00000128915,4.97934532,4.468847826,1.021011534,4.067181446,4.487344268,5.005451055,6.068330864
ENSG00000128917,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000128918,2.275116933,2.73794616,1.021011534,1.021011534,3.142330303,1.021011534,1.520556383
ENSG00000128923,5.160342183,4.468847826,5.389384054,4.300808666,3.966212742,4.381055846,6.316495463
ENSG00000128928,3.651992379,4.251680284,4.168600383,3.442193525,4.487344268,4.620480143,5.011569719
ENSG00000128944,4.486025008,4.657561789,3.322852718,4.300808666,3.966212742,3.255846671,3.597584367
ENSG00000128951,3.651992379,4.566288238,4.698249073,4.835386599,5.301227865,5.959142609,4.992669588
ENSG00000128973,2.796730467,2.73794616,3.322852718,1.021011534,3.612301316,1.021011534,3.646771414
ENSG00000128989,8.87023254,8.352967717,7.186030985,7.661085657,7.967138695,7.355551456,8.139863867
ENSG00000129003,7.660459761,6.883569414,5.854714557,6.498720149,5.420557875,6.694729115,7.309510975
ENSG00000129007,3.387145149,3.287734011,4.168600383,4.678223663,3.612301316,5.165212984,1.292298233
ENSG00000129028,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000129055,4.099178479,2.73794616,3.322852718,3.788269875,1.021011534,4.620480143,5.984718002
ENSG00000129071,5.43097488,5.687690442,5.0848135,5.106126332,4.690968247,6.340211609,6.05927628
ENSG00000129083,5.586762165,5.55153558,4.168600383,4.835386599,5.171130378,5.670401583,6.521594331
ENSG00000129084,4.368237365,4.973968265,1.021011534,2.314989466,3.142330303,4.381055846,3.694336628
ENSG00000129103,3.568997272,2.73794616,3.322852718,2.314989466,1.021011534,3.73484667,4.576576686
ENSG00000129116,2.86789994,3.287734011,1.021011534,1.021011534,2.440797094,1.021011534,5.220937742
ENSG00000129128,5.717754102,5.347364185,4.698249073,5.106126332,6.129918488,3.255846671,6.534719756
ENSG00000129158,2.275116933,2.73794616,3.322852718,3.442193525,2.440797094,3.255846671,4.601740479
ENSG00000129167,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000129173,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.26099216
ENSG00000129187,5.370991575,4.973968265,3.322852718,5.530737976,4.869375002,5.959142609,5.345339971
ENSG00000129194,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000129195,1.251397792,2.73794616,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000129197,3.909806008,4.251680284,3.322852718,1.021011534,3.966212742,4.825768459,4.168575791
ENSG00000129219,2.166390961,2.357246082,4.168600383,2.985988394,3.142330303,1.021011534,3.32283062
ENSG00000129226,3.000500245,3.499916977,1.021011534,3.788269875,2.440797094,3.255846671,1.021011534
ENSG00000129235,2.796730467,3.038872542,5.0848135,3.442193525,1.021011534,4.381055846,3.128746178
ENSG00000129244,1.624557885,1.838599807,1.021011534,1.021011534,2.440797094,2.5337666,1.021011534
ENSG00000129245,3.804901031,2.73794616,4.698249073,3.788269875,3.142330303,4.093833879,3.057780702
ENSG00000129250,5.269508111,6.70252206,6.35402962,6.401495178,6.551998341,7.322029698,7.181838026
ENSG00000129255,2.275116933,3.499916977,1.021011534,3.442193525,1.021011534,1.021011534,3.196383945
ENSG00000129292,7.218253427,7.110514747,6.35402962,6.86974103,6.835820695,5.773204727,5.746027303
ENSG00000129295,4.157154507,2.73794616,1.021011534,3.442193525,2.440797094,1.021011534,2.04562814
ENSG00000129315,4.038774731,3.684857269,3.322852718,2.314989466,2.440797094,4.381055846,6.077328974
ENSG00000129317,4.636273024,4.251680284,3.322852718,3.788269875,4.487344268,5.005451055,4.234413155
ENSG00000129347,5.202253331,5.598362882,3.322852718,4.501822797,5.028127778,5.309033755,4.099589675
ENSG00000129351,6.096764953,5.926621213,6.724258005,5.929855382,6.198315671,6.468310486,6.689442152
ENSG00000129353,7.719375963,7.110514747,7.596033288,8.362424283,7.562497833,6.043834575,5.527079744
ENSG00000129354,4.368237365,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,2.73282405
ENSG00000129355,7.966375695,7.880621436,7.535290505,8.577993851,8.116008131,7.807073661,4.894266286
ENSG00000129422,2.721867128,2.357246082,1.021011534,3.442193525,4.690968247,2.5337666,4.873753776
ENSG00000129437,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000129450,3.337860197,2.357246082,1.021011534,4.067181446,4.690968247,4.093833879,3.950855444
ENSG00000129451,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000129460,4.416512418,5.347364185,1.021011534,5.106126332,5.171130378,4.825768459,3.646771414
ENSG00000129465,2.642905391,2.357246082,3.322852718,2.314989466,1.021011534,4.381055846,1.021011534
ENSG00000129467,2.275116933,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.292298233
ENSG00000129472,6.438152104,7.027398268,7.018617007,5.858380208,8.133581434,7.706740756,6.671728097
ENSG00000129473,5.256305638,5.043303456,3.322852718,5.224556214,4.487344268,4.381055846,4.992669588
ENSG00000129480,2.376220103,3.038872542,1.021011534,2.985988394,1.021011534,1.021011534,4.027138426
ENSG00000129484,3.691765545,3.995929064,1.021011534,3.788269875,3.142330303,4.825768459,1.021011534
ENSG00000129493,3.804901031,3.995929064,3.322852718,2.985988394,1.021011534,1.021011534,4.443720261
ENSG00000129515,8.043335005,7.45389101,5.389384054,6.297241579,6.443461027,6.340211609,7.143796045
ENSG00000129518,4.995326531,5.291463799,5.0848135,4.067181446,4.869375002,5.773204727,5.47355802
ENSG00000129521,4.573786724,4.251680284,4.168600383,4.067181446,3.612301316,2.5337666,2.185348848
ENSG00000129534,5.688563598,5.926621213,5.389384054,4.835386599,5.028127778,4.381055846,6.860779074
ENSG00000129535,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000129538,3.651992379,3.684857269,1.021011534,1.021011534,4.250182126,3.73484667,3.989501062
ENSG00000129559,6.834395917,6.680928158,4.168600383,6.498720149,6.129918488,7.1795645,2.429761361
ENSG00000129562,9.246632199,8.708219251,6.041021689,7.681937622,7.686737484,6.40568234,4.168575791
ENSG00000129566,5.215957447,5.043303456,4.698249073,4.678223663,5.301227865,5.309033755,5.711766525
ENSG00000129595,2.559370401,2.357246082,1.021011534,2.314989466,3.142330303,2.5337666,4.550966179
ENSG00000129596,1.251397792,1.838599807,3.322852718,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000129625,5.628348648,4.251680284,5.0848135,5.530737976,4.487344268,3.255846671,4.852945404
ENSG00000129636,6.928955123,6.224036112,4.698249073,6.242146407,4.869375002,5.165212984,4.027138426
