EnsembleID,P3202NP,P3275NP,P3090NP,P3095NP,P3107NP,P3230NP,P3376NP,P3052NP,P3387NP,P3372NP,P3367NP,P3354NP
ENSG00000007350,0.973961385,1.183905135,1.566176233,3.44157733,0.973961385,2.648672864,2.732968129,2.903622368,0.973961385,0.973961385,0.973961385,2.7144481
ENSG00000007372,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000007376,2.946314203,2.717970146,2.511678767,3.110962301,1.961956464,0.973961385,0.973961385,0.973961385,2.399328432,3.251651901,3.140556213,2.330660671
ENSG00000007384,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000007392,3.896001249,4.93445521,6.454553158,4.304889691,4.65215956,4.797234869,4.198352984,4.587331155,4.448393462,3.590322521,4.493613222,4.452468357
ENSG00000007402,0.973961385,1.183905135,3.515430208,2.68132932,0.973961385,0.973961385,0.973961385,3.700642946,2.399328432,2.164894554,1.878854799,2.330660671
ENSG00000007516,1.765582851,1.529708111,3.239006798,2.066725265,0.973961385,0.973961385,2.106423139,0.973961385,2.399328432,0.973961385,1.878854799,0.973961385
ENSG00000007520,5.068401472,3.835067838,4.368576873,4.304889691,3.952886759,3.895714752,3.502357774,0.973961385,3.102141425,5.009237234,5.429304899,4.641557669
ENSG00000007541,0.973961385,2.846960486,3.276597853,0.973961385,1.961956464,0.973961385,0.973961385,2.903622368,2.399328432,3.251651901,1.878854799,2.7144481
ENSG00000007545,3.192771821,3.835067838,4.453086897,0.973961385,2.281471541,0.973961385,2.732968129,0.973961385,3.926912337,2.808271045,0.973961385,1.806238091
ENSG00000007866,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000007923,4.366724674,4.496906836,5.270624937,4.132582341,3.413696246,3.895714752,4.526206371,4.885488394,4.830611096,4.094648731,3.970214399,4.347736969
ENSG00000007944,4.640297852,3.484744243,4.608564702,3.936868451,2.955916334,2.648672864,2.732968129,2.903622368,0.973961385,3.251651901,3.614220655,3.830736665
ENSG00000007968,3.896001249,2.965358472,2.072925691,4.458795834,3.654026175,3.895714752,4.793177495,2.903622368,3.572680245,4.467612464,3.396740887,4.234803366
ENSG00000008018,5.706537819,5.032650942,5.184256673,5.314379938,4.858361373,5.624617112,5.608932242,5.343260111,5.381989698,5.485623103,5.8706887,5.983833309
ENSG00000008056,1.765582851,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000008083,6.795606183,7.96375532,6.831284129,7.173646246,8.553602152,6.776513298,7.004861444,6.662528384,7.718219094,7.135147719,6.613620296,6.553792474
ENSG00000008086,2.946314203,4.037848255,3.515430208,2.68132932,3.859979525,2.648672864,2.732968129,2.903622368,3.926912337,0.973961385,2.828842121,1.806238091
ENSG00000008118,1.765582851,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000008128,3.192771821,3.176470314,4.385879555,3.110962301,1.961956464,0.973961385,2.106423139,3.700642946,3.572680245,0.973961385,3.396740887,3.267468611
ENSG00000008130,6.232554299,6.089921138,6.066433166,5.467328632,4.758941342,5.624617112,6.430889191,5.52715311,5.779937454,5.905128348,6.425103302,7.080453866
ENSG00000008196,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000008197,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000008226,0.973961385,1.529708111,2.511678767,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000008256,3.586816843,3.126517323,3.636024136,3.44157733,2.281471541,3.402937205,3.168355895,2.903622368,2.399328432,2.164894554,4.379472911,3.830736665
ENSG00000008277,2.946314203,3.176470314,3.239006798,4.132582341,3.760674868,2.648672864,3.773385596,0.973961385,3.926912337,2.164894554,3.140556213,1.806238091
ENSG00000008282,3.192771821,3.599049911,3.576986851,4.597854534,3.538859825,0.973961385,0.973961385,0.973961385,3.102141425,4.29314945,2.430668888,3.267468611
ENSG00000008283,0.973961385,1.529708111,3.417871594,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,2.430668888,2.7144481
ENSG00000008294,5.446419765,6.172244291,6.404495234,4.597854534,5.705638518,5.492845831,5.608932242,5.132455145,5.492230061,5.485623103,5.642271865,5.386256251
ENSG00000008300,1.765582851,0.973961385,2.155953456,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000008311,1.765582851,1.808442391,2.308917569,0.973961385,2.281471541,0.973961385,0.973961385,2.903622368,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000008324,3.192771821,2.907373713,3.034785695,4.724680117,1.961956464,5.492845831,4.001460606,3.700642946,0.973961385,2.808271045,4.599381519,3.01729599
ENSG00000008382,4.366724674,4.167014042,4.608564702,3.710374101,2.764135682,3.895714752,3.773385596,3.700642946,3.572680245,3.864411633,4.697922469,4.72755382
ENSG00000008394,0.973961385,3.444537163,3.483638088,3.710374101,1.550931715,3.402937205,3.773385596,0.973961385,0.973961385,3.590322521,1.878854799,2.330660671
ENSG00000008405,3.192771821,2.648875386,3.383828814,3.710374101,3.276633362,3.895714752,3.502357774,2.903622368,3.572680245,2.808271045,3.803170234,3.01729599
ENSG00000008438,1.765582851,1.675796375,1.300245262,0.973961385,1.961956464,0.973961385,3.168355895,4.211061565,3.102141425,2.164894554,2.430668888,1.806238091
ENSG00000008441,4.150476891,2.717970146,3.417871594,4.132582341,4.274208175,4.262352439,5.213120834,4.885488394,3.926912337,5.313459029,5.246024098,4.885544902
ENSG00000008513,4.721060978,6.009521361,6.545898286,4.724680117,6.198418001,5.186564968,5.537984444,6.307928647,5.381989698,4.891683388,5.179363528,5.157514946
ENSG00000008516,3.192771821,4.829084548,3.515430208,3.44157733,4.040171192,4.262352439,6.265064043,4.211061565,3.572680245,4.094648731,5.539714524,6.268367221
ENSG00000008517,5.128855173,3.224751421,4.92493763,5.902492032,3.276633362,6.937239906,5.608932242,5.132455145,5.690262232,6.021634622,6.174365783,6.179614867
ENSG00000008710,3.192771821,3.561945271,5.251873866,2.68132932,3.125168646,0.973961385,2.106423139,2.903622368,3.926912337,3.590322521,3.803170234,2.7144481
ENSG00000008735,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000008838,4.463795145,3.771480208,4.721907847,4.304889691,3.125168646,3.402937205,5.018375296,3.700642946,3.102141425,2.808271045,4.958633182,4.234803366
ENSG00000008853,4.366724674,3.67051347,4.080542709,3.110962301,3.413696246,5.347818023,4.198352984,4.587331155,4.448393462,4.467612464,1.878854799,4.112272803
ENSG00000008869,4.554744037,5.174605607,5.983617736,4.724680117,5.343325538,4.262352439,4.371572819,4.885488394,5.594641354,4.623235717,4.379472911,4.885544902
ENSG00000008952,8.312244547,7.382685033,7.522854029,8.811257003,8.437826286,9.18825586,9.008040596,8.977781471,7.695352514,8.644366795,8.347998957,9.022756709
ENSG00000008988,9.531400992,7.745323713,7.780049902,9.153222251,8.307551057,9.916863847,9.750668497,9.566130461,8.952319536,9.711909075,9.870176781,9.923121387
ENSG00000009307,9.602407651,9.127955515,8.443603216,9.502092345,10.7230178,9.155944779,9.204095219,8.756325517,9.133353287,9.073465837,8.907069639,9.202437595
ENSG00000009335,5.398112812,5.483238479,6.066433166,4.597854534,5.160617802,4.797234869,4.665858527,4.211061565,4.989428103,4.763694449,5.309740131,4.112272803
ENSG00000009413,4.870171112,5.281183716,5.931546116,3.110962301,4.706538164,3.895714752,4.001460606,5.343260111,4.989428103,4.623235717,4.493613222,4.347736969
ENSG00000009694,0.973961385,0.973961385,2.990228197,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,3.140556213,0.973961385
ENSG00000009780,3.896001249,3.403177332,3.664660857,2.066725265,2.542895023,3.895714752,3.168355895,3.700642946,3.102141425,3.251651901,3.140556213,3.978361445
ENSG00000009790,6.814133893,6.563412362,8.402751141,6.434941548,5.377245966,6.832102318,6.951262042,7.070555529,6.287716935,7.305706483,7.171860403,7.427391964
ENSG00000009830,1.765582851,1.529708111,2.689423113,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,2.164894554,0.973961385,1.806238091
ENSG00000009844,5.128855173,4.416044237,4.623229217,4.949104724,5.758073798,2.648672864,3.773385596,5.132455145,4.989428103,5.564567343,3.970214399,5.673056202
ENSG00000009950,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.102141425,0.973961385,0.973961385,0.973961385
ENSG00000009954,7.156650722,6.505961961,7.481199508,6.278325074,6.473941216,6.388724245,6.469529566,5.969727327,6.797515416,6.718207259,6.396042825,6.577144652
ENSG00000010017,7.480412951,7.87766804,5.859058169,7.824649172,8.74437619,7.17077132,7.491500203,6.496095827,8.095369698,7.47874472,7.222400006,6.791968234
ENSG00000010030,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,2.330660671
ENSG00000010072,3.403205969,2.965358472,3.720283451,0.973961385,2.281471541,4.262352439,2.106423139,0.973961385,3.926912337,3.590322521,2.430668888,2.330660671
ENSG00000010165,3.749675919,3.176470314,3.992921589,0.973961385,1.961956464,2.648672864,3.168355895,2.903622368,3.926912337,4.623235717,3.396740887,3.830736665
ENSG00000010219,2.648899539,2.145901346,2.796812654,2.68132932,2.542895023,0.973961385,2.106423139,2.903622368,0.973961385,2.164894554,3.803170234,3.666265936
ENSG00000010244,5.857080524,6.582065109,7.383370664,5.95518416,6.744704684,4.554441575,5.463366356,5.836738405,6.405106465,6.229730464,6.396042825,6.405136965
ENSG00000010256,5.186877216,5.072771502,5.360890008,5.314379938,4.274208175,5.856761661,5.919200483,4.211061565,4.830611096,5.778380361,5.539714524,5.715766308
ENSG00000010270,2.946314203,4.748810628,4.059131262,3.44157733,5.377245966,3.402937205,4.198352984,0.973961385,0.973961385,3.251651901,3.803170234,3.830736665
ENSG00000010278,6.970974267,8.3265688,5.702146393,8.240101683,8.991602228,6.312599377,7.434044243,6.73905786,8.476861766,7.944945622,6.780326379,6.869675272
ENSG00000010292,5.446419765,4.813383118,5.352113442,4.458795834,4.595650743,4.797234869,4.001460606,3.700642946,4.652123194,4.29314945,5.429304899,3.978361445
ENSG00000010295,2.648899539,4.663805596,5.386903834,3.44157733,0.973961385,0.973961385,4.371572819,4.211061565,3.102141425,3.590322521,3.803170234,3.267468611
ENSG00000010310,0.973961385,1.529708111,2.511678767,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000010318,4.939318822,5.198979341,3.636024136,5.847802216,6.579698521,5.004993486,4.793177495,4.587331155,5.132482809,5.964557238,4.493613222,3.48060333
ENSG00000010319,2.273814282,0.973961385,1.682765967,2.066725265,1.550931715,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000010322,4.366724674,5.124586876,6.275827907,4.132582341,3.760674868,5.004993486,4.526206371,4.211061565,3.926912337,5.710570216,4.599381519,3.267468611
ENSG00000010327,3.896001249,6.6934794,5.33439849,3.710374101,2.955916334,2.648672864,3.168355895,3.700642946,0.973961385,0.973961385,3.970214399,3.666265936
ENSG00000010361,2.648899539,2.041945318,1.98482628,2.68132932,2.281471541,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,1.878854799,2.330660671
ENSG00000010379,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000010404,6.338745262,6.808829947,5.715894249,6.64197236,7.473677015,5.624617112,5.741147511,6.405077838,5.94412059,5.485623103,5.912332312,6.085042621
ENSG00000010438,1.765582851,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,2.903622368,2.399328432,0.973961385,1.878854799,0.973961385
ENSG00000010539,2.648899539,2.499888442,3.034785695,2.68132932,2.764135682,0.973961385,2.732968129,4.211061565,3.102141425,3.590322521,3.396740887,3.48060333
ENSG00000010610,3.403205969,6.6095997,6.3874157,2.066725265,3.125168646,2.648672864,4.371572819,5.343260111,4.448393462,3.251651901,4.379472911,3.830736665
ENSG00000010626,1.765582851,2.041945318,2.896759293,0.973961385,2.281471541,0.973961385,0.973961385,0.973961385,0.973961385,2.808271045,1.878854799,3.267468611
ENSG00000010671,7.003627657,7.724486718,6.370131543,7.659817762,8.469619553,6.658464996,6.469529566,6.58171078,7.269465841,6.453648675,5.912332312,6.645015443
ENSG00000010704,1.765582851,2.648875386,3.313234252,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.102141425,0.973961385,1.878854799,0.973961385
ENSG00000010803,5.242655681,4.93445521,3.992921589,4.841251944,5.535826003,4.797234869,3.502357774,3.700642946,5.94412059,5.313459029,5.246024098,4.885544902
ENSG00000010810,7.199562312,7.794137878,7.591577614,7.280747658,8.397073359,6.461032855,6.951262042,6.662528384,6.920921838,6.999658705,6.780326379,6.378800667
ENSG00000010818,6.025543656,5.81823787,7.25977303,5.143272064,4.995717702,5.186564968,5.301447682,5.836738405,5.381989698,5.117930029,5.370760792,6.268367221
ENSG00000011007,5.348132154,5.005270331,5.144146041,4.132582341,4.951369583,5.624617112,4.526206371,4.587331155,4.211087762,5.485623103,5.036023573,5.094176574
ENSG00000011009,4.463795145,3.271468942,3.636024136,4.841251944,3.125168646,3.895714752,4.198352984,3.700642946,3.572680245,4.094648731,4.958633182,4.958492921
ENSG00000011021,0.973961385,4.167014042,4.501514401,0.973961385,0.973961385,0.973961385,3.168355895,2.903622368,2.399328432,2.808271045,2.828842121,2.330660671
ENSG00000011028,0.973961385,1.367142707,1.790634075,0.973961385,1.550931715,0.973961385,3.502357774,2.903622368,0.973961385,0.973961385,2.430668888,2.330660671
ENSG00000011105,4.262648709,6.486291935,3.77384091,4.597854534,7.519962323,4.797234869,4.198352984,4.587331155,4.830611096,2.164894554,2.828842121,2.7144481
ENSG00000011114,5.068401472,5.23478482,5.45406457,4.458795834,5.199057396,3.402937205,4.793177495,4.587331155,4.448393462,4.467612464,4.876854849,3.267468611
ENSG00000011132,1.765582851,2.419197545,3.85062419,3.44157733,3.276633362,3.402937205,2.732968129,3.700642946,3.572680245,2.808271045,2.430668888,2.330660671
ENSG00000011143,2.946314203,2.907373713,3.034785695,2.68132932,2.764135682,0.973961385,2.106423139,0.973961385,3.102141425,2.808271045,3.614220655,3.267468611
ENSG00000011198,4.150476891,4.496906836,3.85062419,4.841251944,4.595650743,0.973961385,4.793177495,0.973961385,3.572680245,3.590322521,4.119908674,3.830736665
ENSG00000011201,0.973961385,1.367142707,0.973961385,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000011243,5.348132154,5.412047092,6.404495234,4.597854534,4.65215956,4.797234869,4.665858527,5.969727327,4.652123194,5.219004512,5.738020046,5.583644723
ENSG00000011258,6.738551142,7.819905082,5.931546116,7.301245852,8.557305801,6.461032855,6.648581754,6.203762181,6.797515416,5.710570216,5.485565662,5.21818914
ENSG00000011260,5.068401472,4.93445521,5.005504077,5.314379938,5.038743129,4.554441575,4.910165979,4.211061565,4.652123194,5.313459029,4.958633182,5.33238038
ENSG00000011275,6.338745262,6.238411401,6.917096432,6.704868481,6.904439214,5.745353665,6.308341175,5.836738405,6.708960204,6.076539529,5.8706887,5.983833309
ENSG00000011295,2.648899539,3.738603545,4.608564702,0.973961385,3.859979525,4.262352439,3.502357774,0.973961385,3.102141425,4.763694449,1.878854799,3.01729599
ENSG00000011304,5.78377189,6.486291935,6.312483618,6.148587369,6.705188485,5.186564968,5.608932242,5.132455145,5.94412059,5.219004512,5.429304899,5.757248279
ENSG00000011347,1.765582851,1.183905135,0.973961385,0.973961385,1.550931715,2.648672864,0.973961385,0.973961385,3.102141425,0.973961385,0.973961385,0.973961385
ENSG00000011376,0.973961385,3.02110248,3.992921589,3.110962301,1.961956464,0.973961385,3.168355895,3.700642946,0.973961385,2.808271045,3.140556213,1.806238091
ENSG00000011405,5.348132154,6.115755289,5.925642637,5.04945247,6.39335312,5.004993486,5.384677415,4.587331155,5.864363331,5.485623103,5.370760792,5.276414264
ENSG00000011422,3.192771821,5.380427178,5.579676895,3.110962301,0.973961385,4.262352439,4.526206371,2.903622368,2.399328432,3.590322521,4.379472911,5.157514946
ENSG00000011426,3.749675919,3.52386109,2.234461848,3.710374101,4.411491025,4.262352439,2.732968129,3.700642946,3.102141425,0.973961385,1.878854799,3.830736665
ENSG00000011451,2.946314203,3.52386109,4.453086897,2.68132932,0.973961385,0.973961385,4.198352984,2.903622368,3.102141425,0.973961385,4.599381519,3.267468611
ENSG00000011454,6.658788627,7.120918286,5.937425535,7.057951755,7.950040744,6.232232873,6.265064043,6.203762181,6.565018126,6.41155936,6.208196682,5.629043015
ENSG00000011465,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000011478,0.973961385,1.367142707,2.234461848,2.066725265,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000011485,4.463795145,4.715407208,5.352113442,5.847802216,4.475525407,5.186564968,4.526206371,5.343260111,4.211087762,5.219004512,5.539714524,4.808711002
ENSG00000011523,3.586816843,4.496906836,4.735469552,2.066725265,4.809507601,0.973961385,4.001460606,2.903622368,3.102141425,3.590322521,3.614220655,4.112272803
